id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13,docs-14,docs-delta-docs-percent-14,docs-percent-14
BRB,2020-12-12,Barbados,11,-31.2,5.0,79,19.7,36.1,8,-38.5,3.7,3,-40.0,1.4,23,-8.0,10.5,14,55.6,6.4,13,0.0,5.9,7,-30.0,3.2,31,-6.1,14.2,12,100.0,5.5,1,0.0,0.5,3,-40.0,1.4,8,0.0,3.7,6,20.0,2.7
BRB,2020-12-13,Barbados,16,45.5,7.5,73,-7.6,34.1,4,-50.0,1.9,4,33.3,1.9,19,-17.4,8.9,28,100.0,13.1,8,-38.5,3.7,5,-28.6,2.3,27,-12.9,12.6,4,-66.7,1.9,0,-100.0,0,7,133.3,3.3,14,75.0,6.5,5,-16.7,2.3
BRB,2020-12-14,Barbados,13,-18.8,5.9,72,-1.4,32.9,10,150.0,4.6,3,-25.0,1.4,36,89.5,16.4,16,-42.9,7.3,5,-37.5,2.3,10,100.0,4.6,25,-7.4,11.4,11,175.0,5.0,0,0,0,3,-57.1,1.4,12,-14.3,5.5,3,-40.0,1.4
BRB,2020-12-15,Barbados,7,-46.2,2.9,81,12.5,33.2,8,-20.0,3.3,6,100.0,2.5,30,-16.7,12.3,13,-18.8,5.3,16,220.0,6.6,3,-70.0,1.2,41,64.0,16.8,8,-27.3,3.3,1,100,0.4,7,133.3,2.9,12,0.0,4.9,11,266.7,4.5
BRB,2020-12-16,Barbados,12,71.4,6.2,57,-29.6,29.5,9,12.5,4.7,3,-50.0,1.6,15,-50.0,7.8,23,76.9,11.9,8,-50.0,4.1,7,133.3,3.6,23,-43.9,11.9,15,87.5,7.8,2,100.0,1.0,2,-71.4,1.0,16,33.3,8.3,1,-90.9,0.5
BRB,2020-12-17,Barbados,8,-33.3,4.3,51,-10.5,27.7,16,77.8,8.7,5,66.7,2.7,26,73.3,14.1,16,-30.4,8.7,15,87.5,8.2,7,0.0,3.8,14,-39.1,7.6,9,-40.0,4.9,0,-100.0,0,1,-50.0,0.5,13,-18.8,7.1,3,200.0,1.6
BRB,2020-12-18,Barbados,17,112.5,7.4,68,33.3,29.4,12,-25.0,5.2,3,-40.0,1.3,43,65.4,18.6,11,-31.2,4.8,10,-33.3,4.3,7,0.0,3.0,25,78.6,10.8,5,-44.4,2.2,1,100,0.4,6,500.0,2.6,15,15.4,6.5,8,166.7,3.5
BRB,2020-12-19,Barbados,8,-52.9,4.1,67,-1.5,34.5,10,-16.7,5.2,2,-33.3,1.0,27,-37.2,13.9,11,0.0,5.7,17,70.0,8.8,7,0.0,3.6,26,4.0,13.4,2,-60.0,1.0,0,-100.0,0,4,-33.3,2.1,9,-40.0,4.6,4,-50.0,2.1
BRB,2020-12-20,Barbados,15,87.5,8.1,63,-6.0,34.1,11,10.0,5.9,1,-50.0,0.5,26,-3.7,14.1,11,0.0,5.9,10,-41.2,5.4,6,-14.3,3.2,14,-46.2,7.6,12,500.0,6.5,0,0,0,2,-50.0,1.1,7,-22.2,3.8,7,75.0,3.8
BRB,2020-12-21,Barbados,19,26.7,9.5,69,9.5,34.3,15,36.4,7.5,5,400.0,2.5,23,-11.5,11.4,9,-18.2,4.5,5,-50.0,2.5,12,100.0,6.0,20,42.9,10.0,6,-50.0,3.0,1,100,0.5,2,0.0,1.0,12,71.4,6.0,3,-57.1,1.5
BRB,2020-12-22,Barbados,135,610.5,33.5,77,11.6,19.1,18,20.0,4.5,1,-80.0,0.2,41,78.3,10.2,25,177.8,6.2,13,160.0,3.2,14,16.7,3.5,21,5.0,5.2,15,150.0,3.7,2,100.0,0.5,5,150.0,1.2,29,141.7,7.2,7,133.3,1.7
BRB,2020-12-23,Barbados,48,-64.4,18.3,70,-9.1,26.7,17,-5.6,6.5,6,500.0,2.3,27,-34.1,10.3,16,-36.0,6.1,16,23.1,6.1,5,-64.3,1.9,22,4.8,8.4,14,-6.7,5.3,2,0.0,0.8,5,0.0,1.9,8,-72.4,3.1,6,-14.3,2.3
BRB,2020-12-24,Barbados,42,-12.5,15.6,90,28.6,33.5,18,5.9,6.7,4,-33.3,1.5,20,-25.9,7.4,12,-25.0,4.5,21,31.2,7.8,5,0.0,1.9,21,-4.5,7.8,2,-85.7,0.7,3,50.0,1.1,3,-40.0,1.1,24,200.0,8.9,4,-33.3,1.5
BRB,2020-12-25,Barbados,8,-81.0,3.4,136,51.1,58.4,8,-55.6,3.4,0,-100.0,0,21,5.0,9.0,6,-50.0,2.6,6,-71.4,2.6,4,-20.0,1.7,13,-38.1,5.6,7,250.0,3.0,0,-100.0,0,3,0.0,1.3,14,-41.7,6.0,7,75.0,3.0
BRB,2020-12-26,Barbados,15,87.5,8.5,71,-47.8,40.1,11,37.5,6.2,2,100,1.1,18,-14.3,10.2,10,66.7,5.6,3,-50.0,1.7,4,0.0,2.3,13,0.0,7.3,3,-57.1,1.7,4,100,2.3,4,33.3,2.3,14,0.0,7.9,5,-28.6,2.8
BRB,2020-12-27,Barbados,21,40.0,12.1,67,-5.6,38.5,8,-27.3,4.6,2,0.0,1.1,25,38.9,14.4,14,40.0,8.0,4,33.3,2.3,3,-25.0,1.7,9,-30.8,5.2,10,233.3,5.7,1,-75.0,0.6,0,-100.0,0,8,-42.9,4.6,2,-60.0,1.1
BRB,2020-12-28,Barbados,71,238.1,23.8,61,-9.0,20.5,13,62.5,4.4,1,-50.0,0.3,40,60.0,13.4,27,92.9,9.1,14,250.0,4.7,12,300.0,4.0,16,77.8,5.4,6,-40.0,2.0,1,0.0,0.3,3,100,1.0,25,212.5,8.4,8,300.0,2.7
BRB,2020-12-29,Barbados,20,-71.8,8.3,73,19.7,30.2,17,30.8,7.0,3,200.0,1.2,33,-17.5,13.6,11,-59.3,4.5,15,7.1,6.2,7,-41.7,2.9,16,0.0,6.6,7,16.7,2.9,11,1000.0,4.5,13,333.3,5.4,10,-60.0,4.1,6,-25.0,2.5
BRB,2020-12-30,Barbados,50,150.0,20.7,47,-35.6,19.5,14,-17.6,5.8,7,133.3,2.9,35,6.1,14.5,14,27.3,5.8,11,-26.7,4.6,12,71.4,5.0,20,25.0,8.3,9,28.6,3.7,0,-100.0,0,4,-69.2,1.7,14,40.0,5.8,4,-33.3,1.7
BRB,2020-12-31,Barbados,276,452.0,41.9,75,59.6,11.4,23,64.3,3.5,9,28.6,1.4,62,77.1,9.4,49,250.0,7.4,18,63.6,2.7,14,16.7,2.1,27,35.0,4.1,21,133.3,3.2,2,100,0.3,7,75.0,1.1,69,392.9,10.5,7,75.0,1.1
BLZ,2020-12-01,Belice,13,0,6.6,9,0,4.6,3,0,1.5,3,0,1.5,35,0,17.9,14,0,7.1,22,0,11.2,7,0,3.6,34,0,17.3,10,0,5.1,0,0,0,28,0,14.3,12,0,6.1,6,0,3.1
BLZ,2020-12-02,Belice,15,15.4,7.1,16,77.8,7.6,5,66.7,2.4,1,-66.7,0.5,42,20.0,20.0,6,-57.1,2.9,25,13.6,11.9,8,14.3,3.8,35,2.9,16.7,6,-40.0,2.9,1,100,0.5,37,32.1,17.6,9,-25.0,4.3,4,-33.3,1.9
BLZ,2020-12-03,Belice,17,13.3,7.3,17,6.2,7.3,5,0.0,2.2,2,100.0,0.9,46,9.5,19.8,17,183.3,7.3,30,20.0,12.9,6,-25.0,2.6,24,-31.4,10.3,10,66.7,4.3,1,0.0,0.4,35,-5.4,15.1,18,100.0,7.8,4,0.0,1.7
BLZ,2020-12-04,Belice,9,-47.1,5.0,14,-17.6,7.7,6,20.0,3.3,5,150.0,2.8,31,-32.6,17.1,7,-58.8,3.9,18,-40.0,9.9,6,0.0,3.3,11,-54.2,6.1,9,-10.0,5.0,1,0.0,0.6,35,0.0,19.3,22,22.2,12.2,7,75.0,3.9
BLZ,2020-12-05,Belice,26,188.9,10.2,14,0.0,5.5,5,-16.7,2.0,30,500.0,11.8,35,12.9,13.8,9,28.6,3.5,26,44.4,10.2,6,0.0,2.4,28,154.5,11.0,8,-11.1,3.1,0,-100.0,0,33,-5.7,13.0,27,22.7,10.6,7,0.0,2.8
BLZ,2020-12-06,Belice,16,-38.5,9.0,17,21.4,9.6,6,20.0,3.4,1,-96.7,0.6,27,-22.9,15.2,13,44.4,7.3,20,-23.1,11.2,8,33.3,4.5,14,-50.0,7.9,5,-37.5,2.8,0,0,0,28,-15.2,15.7,19,-29.6,10.7,4,-42.9,2.2
BLZ,2020-12-07,Belice,16,0.0,8.6,18,5.9,9.7,6,0.0,3.2,5,400.0,2.7,39,44.4,21.1,4,-69.2,2.2,19,-5.0,10.3,4,-50.0,2.2,21,50.0,11.4,8,60.0,4.3,0,0,0,27,-3.6,14.6,14,-26.3,7.6,4,0.0,2.2
BLZ,2020-12-08,Belice,9,-43.8,4.7,12,-33.3,6.3,9,50.0,4.7,1,-80.0,0.5,39,0.0,20.4,5,25.0,2.6,27,42.1,14.1,5,25.0,2.6,24,14.3,12.6,7,-12.5,3.7,1,100,0.5,30,11.1,15.7,15,7.1,7.9,7,75.0,3.7
BLZ,2020-12-09,Belice,10,11.1,4.9,19,58.3,9.2,7,-22.2,3.4,2,100.0,1.0,42,7.7,20.4,7,40.0,3.4,23,-14.8,11.2,4,-20.0,1.9,18,-25.0,8.7,7,0.0,3.4,3,200.0,1.5,31,3.3,15.0,29,93.3,14.1,4,-42.9,1.9
BLZ,2020-12-10,Belice,14,40.0,5.5,23,21.1,9.0,11,57.1,4.3,2,0.0,0.8,66,57.1,25.9,17,142.9,6.7,24,4.3,9.4,17,325.0,6.7,15,-16.7,5.9,10,42.9,3.9,1,-66.7,0.4,30,-3.2,11.8,19,-34.5,7.5,6,50.0,2.4
BLZ,2020-12-11,Belice,13,-7.1,6.1,20,-13.0,9.4,6,-45.5,2.8,1,-50.0,0.5,71,7.6,33.5,8,-52.9,3.8,20,-16.7,9.4,10,-41.2,4.7,14,-6.7,6.6,6,-40.0,2.8,0,-100.0,0,24,-20.0,11.3,15,-21.1,7.1,4,-33.3,1.9
BLZ,2020-12-12,Belice,7,-46.2,3.8,14,-30.0,7.6,5,-16.7,2.7,4,300.0,2.2,62,-12.7,33.5,11,37.5,5.9,17,-15.0,9.2,6,-40.0,3.2,16,14.3,8.6,6,0.0,3.2,0,0,0,28,16.7,15.1,5,-66.7,2.7,4,0.0,2.2
BLZ,2020-12-13,Belice,9,28.6,4.3,11,-21.4,5.3,2,-60.0,1.0,3,-25.0,1.4,77,24.2,37.2,5,-54.5,2.4,20,17.6,9.7,8,33.3,3.9,12,-25.0,5.8,12,100.0,5.8,1,100,0.5,30,7.1,14.5,14,180.0,6.8,3,-25.0,1.4
BLZ,2020-12-14,Belice,16,77.8,7.1,10,-9.1,4.4,13,550.0,5.8,1,-66.7,0.4,69,-10.4,30.5,10,100.0,4.4,25,25.0,11.1,2,-75.0,0.9,21,75.0,9.3,12,0.0,5.3,1,0.0,0.4,34,13.3,15.0,7,-50.0,3.1,5,66.7,2.2
BLZ,2020-12-15,Belice,13,-18.8,5.0,32,220.0,12.4,13,0.0,5.0,9,800.0,3.5,65,-5.8,25.1,12,20.0,4.6,25,0.0,9.7,8,300.0,3.1,25,19.0,9.7,12,0.0,4.6,0,-100.0,0,26,-23.5,10.0,11,57.1,4.2,8,60.0,3.1
BLZ,2020-12-16,Belice,9,-30.8,4.3,18,-43.8,8.5,10,-23.1,4.7,4,-55.6,1.9,46,-29.2,21.8,8,-33.3,3.8,22,-12.0,10.4,11,37.5,5.2,25,0.0,11.8,6,-50.0,2.8,0,0,0,40,53.8,19.0,11,0.0,5.2,1,-87.5,0.5
BLZ,2020-12-17,Belice,10,11.1,4.7,24,33.3,11.2,10,0.0,4.7,5,25.0,2.3,50,8.7,23.4,7,-12.5,3.3,17,-22.7,7.9,10,-9.1,4.7,23,-8.0,10.7,8,33.3,3.7,1,100,0.5,29,-27.5,13.6,15,36.4,7.0,5,400.0,2.3
BLZ,2020-12-18,Belice,9,-10.0,4.0,20,-16.7,8.8,6,-40.0,2.7,2,-60.0,0.9,60,20.0,26.5,13,85.7,5.8,28,64.7,12.4,8,-20.0,3.5,23,0.0,10.2,5,-37.5,2.2,0,-100.0,0,36,24.1,15.9,12,-20.0,5.3,4,-20.0,1.8
BLZ,2020-12-19,Belice,14,55.6,6.7,15,-25.0,7.2,9,50.0,4.3,4,100.0,1.9,62,3.3,29.8,11,-15.4,5.3,25,-10.7,12.0,4,-50.0,1.9,25,8.7,12.0,4,-20.0,1.9,0,0,0,27,-25.0,13.0,5,-58.3,2.4,3,-25.0,1.4
BLZ,2020-12-20,Belice,13,-7.1,6.3,16,6.7,7.8,5,-44.4,2.4,3,-25.0,1.5,58,-6.5,28.3,20,81.8,9.8,22,-12.0,10.7,5,25.0,2.4,18,-28.0,8.8,7,75.0,3.4,1,100,0.5,28,3.7,13.7,3,-40.0,1.5,6,100.0,2.9
BLZ,2020-12-21,Belice,17,30.8,7.7,24,50.0,10.9,3,-40.0,1.4,6,100.0,2.7,52,-10.3,23.5,12,-40.0,5.4,24,9.1,10.9,9,80.0,4.1,15,-16.7,6.8,7,0.0,3.2,0,-100.0,0,30,7.1,13.6,14,366.7,6.3,8,33.3,3.6
BLZ,2020-12-22,Belice,16,-5.9,6.7,14,-41.7,5.9,9,200.0,3.8,7,16.7,2.9,64,23.1,26.8,13,8.3,5.4,21,-12.5,8.8,9,0.0,3.8,12,-20.0,5.0,6,-14.3,2.5,0,0,0,45,50.0,18.8,17,21.4,7.1,6,-25.0,2.5
BLZ,2020-12-23,Belice,12,-25.0,6.4,10,-28.6,5.3,9,0.0,4.8,2,-71.4,1.1,46,-28.1,24.6,6,-53.8,3.2,27,28.6,14.4,6,-33.3,3.2,7,-41.7,3.7,7,16.7,3.7,3,100,1.6,39,-13.3,20.9,7,-58.8,3.7,6,0.0,3.2
BLZ,2020-12-24,Belice,24,100.0,14.2,14,40.0,8.3,6,-33.3,3.6,2,0.0,1.2,42,-8.7,24.9,5,-16.7,3.0,26,-3.7,15.4,5,-16.7,3.0,7,0.0,4.1,4,-42.9,2.4,0,-100.0,0,20,-48.7,11.8,8,14.3,4.7,6,0.0,3.6
BLZ,2020-12-25,Belice,7,-70.8,4.4,24,71.4,15.0,9,50.0,5.6,4,100.0,2.5,42,0.0,26.2,6,20.0,3.8,21,-19.2,13.1,3,-40.0,1.9,6,-14.3,3.8,4,0.0,2.5,2,100,1.2,26,30.0,16.2,3,-62.5,1.9,3,-50.0,1.9
BLZ,2020-12-26,Belice,16,128.6,9.9,11,-54.2,6.8,3,-66.7,1.9,1,-75.0,0.6,52,23.8,32.3,6,0.0,3.7,24,14.3,14.9,2,-33.3,1.2,6,0.0,3.7,5,25.0,3.1,0,-100.0,0,26,0.0,16.1,6,100.0,3.7,3,0.0,1.9
BLZ,2020-12-27,Belice,4,-75.0,2.7,13,18.2,8.8,6,100.0,4.1,1,0.0,0.7,42,-19.2,28.4,2,-66.7,1.4,19,-20.8,12.8,4,100.0,2.7,12,100.0,8.1,4,-20.0,2.7,0,0,0,31,19.2,20.9,10,66.7,6.8,0,-100.0,0
BLZ,2020-12-28,Belice,8,100.0,4.1,14,7.7,7.1,9,50.0,4.6,2,100.0,1.0,55,31.0,27.9,9,350.0,4.6,25,31.6,12.7,2,-50.0,1.0,11,-8.3,5.6,12,200.0,6.1,0,0,0,32,3.2,16.2,8,-20.0,4.1,10,100,5.1
BLZ,2020-12-29,Belice,19,137.5,7.6,27,92.9,10.8,10,11.1,4.0,2,0.0,0.8,71,29.1,28.5,13,44.4,5.2,19,-24.0,7.6,4,100.0,1.6,20,81.8,8.0,12,0.0,4.8,3,100,1.2,29,-9.4,11.6,11,37.5,4.4,9,-10.0,3.6
BLZ,2020-12-30,Belice,17,-10.5,8.3,24,-11.1,11.8,15,50.0,7.4,4,100.0,2.0,38,-46.5,18.6,16,23.1,7.8,21,10.5,10.3,15,275.0,7.4,14,-30.0,6.9,4,-66.7,2.0,0,-100.0,0,25,-13.8,12.3,7,-36.4,3.4,4,-55.6,2.0
BLZ,2020-12-31,Belice,19,11.8,11.2,21,-12.5,12.4,6,-60.0,3.6,1,-75.0,0.6,42,10.5,24.9,15,-6.2,8.9,13,-38.1,7.7,6,-60.0,3.6,11,-21.4,6.5,6,50.0,3.6,0,0,0,18,-28.0,10.7,6,-14.3,3.6,5,25.0,3.0
BOL,2020-12-01,Bolivia,88,0,13.5,146,0,22.3,51,0,7.8,7,0,1.1,176,0,26.9,20,0,3.1,19,0,2.9,34,0,5.2,24,0,3.7,15,0,2.3,8,0,1.2,12,0,1.8,35,0,5.4,19,0,2.9
BOL,2020-12-02,Bolivia,102,15.9,13.5,213,45.9,28.2,41,-19.6,5.4,17,142.9,2.3,199,13.1,26.4,29,45.0,3.8,22,15.8,2.9,24,-29.4,3.2,28,16.7,3.7,3,-80.0,0.4,12,50.0,1.6,14,16.7,1.9,32,-8.6,4.2,19,0.0,2.5
BOL,2020-12-03,Bolivia,76,-25.5,11.9,138,-35.2,21.5,48,17.1,7.5,13,-23.5,2.0,198,-0.5,30.9,23,-20.7,3.6,22,0.0,3.4,24,0.0,3.7,18,-35.7,2.8,5,66.7,0.8,10,-16.7,1.6,6,-57.1,0.9,45,40.6,7.0,15,-21.1,2.3
BOL,2020-12-04,Bolivia,92,21.1,16.3,84,-39.1,14.8,38,-20.8,6.7,11,-15.4,1.9,194,-2.0,34.3,15,-34.8,2.7,15,-31.8,2.7,31,29.2,5.5,22,22.2,3.9,8,60.0,1.4,7,-30.0,1.2,7,16.7,1.2,28,-37.8,4.9,14,-6.7,2.5
BOL,2020-12-05,Bolivia,50,-45.7,12.9,46,-45.2,11.9,28,-26.3,7.2,9,-18.2,2.3,133,-31.4,34.3,11,-26.7,2.8,9,-40.0,2.3,20,-35.5,5.2,21,-4.5,5.4,6,-25.0,1.5,10,42.9,2.6,4,-42.9,1.0,25,-10.7,6.4,16,14.3,4.1
BOL,2020-12-06,Bolivia,57,14.0,15.9,51,10.9,14.2,29,3.6,8.1,5,-44.4,1.4,132,-0.8,36.8,15,36.4,4.2,10,11.1,2.8,12,-40.0,3.3,13,-38.1,3.6,2,-66.7,0.6,4,-60.0,1.1,5,25.0,1.4,10,-60.0,2.8,14,-12.5,3.9
BOL,2020-12-07,Bolivia,61,7.0,13.2,50,-2.0,10.8,24,-17.2,5.2,4,-20.0,0.9,183,38.6,39.6,14,-6.7,3.0,20,100.0,4.3,18,50.0,3.9,23,76.9,5.0,8,300.0,1.7,14,250.0,3.0,1,-80.0,0.2,29,190.0,6.3,13,-7.1,2.8
BOL,2020-12-08,Bolivia,97,59.0,13.3,87,74.0,11.9,41,70.8,5.6,26,550.0,3.6,309,68.9,42.2,18,28.6,2.5,21,5.0,2.9,36,100.0,4.9,28,21.7,3.8,5,-37.5,0.7,8,-42.9,1.1,8,700.0,1.1,29,0.0,4.0,19,46.2,2.6
BOL,2020-12-09,Bolivia,73,-24.7,10.9,70,-19.5,10.4,41,0.0,6.1,30,15.4,4.5,284,-8.1,42.3,31,72.2,4.6,15,-28.6,2.2,21,-41.7,3.1,35,25.0,5.2,3,-40.0,0.4,15,87.5,2.2,12,50.0,1.8,25,-13.8,3.7,17,-10.5,2.5
BOL,2020-12-10,Bolivia,82,12.3,12.2,76,8.6,11.3,44,7.3,6.5,31,3.3,4.6,271,-4.6,40.3,29,-6.5,4.3,23,53.3,3.4,24,14.3,3.6,26,-25.7,3.9,4,33.3,0.6,7,-53.3,1.0,11,-8.3,1.6,20,-20.0,3.0,25,47.1,3.7
BOL,2020-12-11,Bolivia,76,-7.3,10.9,82,7.9,11.8,39,-11.4,5.6,24,-22.6,3.5,326,20.3,46.9,31,6.9,4.5,16,-30.4,2.3,24,0.0,3.5,19,-26.9,2.7,5,25.0,0.7,9,28.6,1.3,3,-72.7,0.4,17,-15.0,2.4,24,-4.0,3.5
BOL,2020-12-12,Bolivia,42,-44.7,8.6,56,-31.7,11.5,34,-12.8,7.0,14,-41.7,2.9,233,-28.5,47.9,32,3.2,6.6,8,-50.0,1.6,11,-54.2,2.3,18,-5.3,3.7,1,-80.0,0.2,3,-66.7,0.6,5,66.7,1.0,14,-17.6,2.9,15,-37.5,3.1
BOL,2020-12-13,Bolivia,32,-23.8,6.6,54,-3.6,11.2,18,-47.1,3.7,14,0.0,2.9,250,7.3,51.7,18,-43.8,3.7,16,100.0,3.3,18,63.6,3.7,12,-33.3,2.5,8,700.0,1.7,9,200.0,1.9,2,-60.0,0.4,15,7.1,3.1,18,20.0,3.7
BOL,2020-12-14,Bolivia,62,93.8,10.8,64,18.5,11.1,23,27.8,4.0,8,-42.9,1.4,269,7.6,46.9,32,77.8,5.6,15,-6.2,2.6,22,22.2,3.8,20,66.7,3.5,5,-37.5,0.9,11,22.2,1.9,8,300.0,1.4,24,60.0,4.2,11,-38.9,1.9
BOL,2020-12-15,Bolivia,60,-3.2,9.6,62,-3.1,9.9,33,43.5,5.3,9,12.5,1.4,285,5.9,45.5,36,12.5,5.7,13,-13.3,2.1,16,-27.3,2.6,26,30.0,4.1,9,80.0,1.4,7,-36.4,1.1,4,-50.0,0.6,41,70.8,6.5,26,136.4,4.1
BOL,2020-12-16,Bolivia,82,36.7,11.5,79,27.4,11.1,30,-9.1,4.2,3,-66.7,0.4,341,19.6,48.0,37,2.8,5.2,20,53.8,2.8,28,75.0,3.9,21,-19.2,3.0,10,11.1,1.4,6,-14.3,0.8,5,25.0,0.7,23,-43.9,3.2,26,0.0,3.7
BOL,2020-12-17,Bolivia,70,-14.6,9.9,59,-25.3,8.3,62,106.7,8.8,10,233.3,1.4,314,-7.9,44.4,44,18.9,6.2,16,-20.0,2.3,34,21.4,4.8,24,14.3,3.4,8,-20.0,1.1,7,16.7,1.0,8,60.0,1.1,32,39.1,4.5,20,-23.1,2.8
BOL,2020-12-18,Bolivia,89,27.1,11.4,64,8.5,8.2,44,-29.0,5.6,17,70.0,2.2,365,16.2,46.7,45,2.3,5.8,17,6.2,2.2,34,0.0,4.3,26,8.3,3.3,6,-25.0,0.8,13,85.7,1.7,5,-37.5,0.6,37,15.6,4.7,20,0.0,2.6
BOL,2020-12-19,Bolivia,45,-49.4,8.2,55,-14.1,10.1,25,-43.2,4.6,7,-58.8,1.3,246,-32.6,45.1,37,-17.8,6.8,9,-47.1,1.6,19,-44.1,3.5,25,-3.8,4.6,5,-16.7,0.9,14,7.7,2.6,2,-60.0,0.4,31,-16.2,5.7,26,30.0,4.8
BOL,2020-12-20,Bolivia,47,4.4,10.4,31,-43.6,6.9,20,-20.0,4.4,6,-14.3,1.3,230,-6.5,51.0,19,-48.6,4.2,12,33.3,2.7,17,-10.5,3.8,10,-60.0,2.2,5,0.0,1.1,5,-64.3,1.1,5,150.0,1.1,20,-35.5,4.4,24,-7.7,5.3
BOL,2020-12-21,Bolivia,67,42.6,10.6,59,90.3,9.3,25,25.0,3.9,12,100.0,1.9,304,32.2,47.9,34,78.9,5.4,34,183.3,5.4,35,105.9,5.5,18,80.0,2.8,7,40.0,1.1,4,-20.0,0.6,4,-20.0,0.6,16,-20.0,2.5,16,-33.3,2.5
BOL,2020-12-22,Bolivia,71,6.0,8.8,53,-10.2,6.6,46,84.0,5.7,8,-33.3,1.0,429,41.1,53.1,49,44.1,6.1,34,0.0,4.2,28,-20.0,3.5,19,5.6,2.4,4,-42.9,0.5,10,150.0,1.2,9,125.0,1.1,29,81.2,3.6,19,18.8,2.4
BOL,2020-12-23,Bolivia,74,4.2,9.4,48,-9.4,6.1,49,6.5,6.2,13,62.5,1.6,424,-1.2,53.8,47,-4.1,6.0,24,-29.4,3.0,31,10.7,3.9,17,-10.5,2.2,8,100.0,1.0,8,-20.0,1.0,3,-66.7,0.4,25,-13.8,3.2,17,-10.5,2.2
BOL,2020-12-24,Bolivia,89,20.3,9.6,49,2.1,5.3,53,8.2,5.7,10,-23.1,1.1,574,35.4,61.7,28,-40.4,3.0,35,45.8,3.8,19,-38.7,2.0,11,-35.3,1.2,5,-37.5,0.5,14,75.0,1.5,5,66.7,0.5,26,4.0,2.8,13,-23.5,1.4
BOL,2020-12-25,Bolivia,31,-65.2,5.5,27,-44.9,4.8,44,-17.0,7.9,6,-40.0,1.1,343,-40.2,61.2,32,14.3,5.7,28,-20.0,5.0,3,-84.2,0.5,7,-36.4,1.2,2,-60.0,0.4,7,-50.0,1.2,6,20.0,1.1,13,-50.0,2.3,11,-15.4,2.0
BOL,2020-12-26,Bolivia,48,54.8,8.9,25,-7.4,4.6,27,-38.6,5.0,8,33.3,1.5,313,-8.7,58.0,22,-31.2,4.1,15,-46.4,2.8,9,200.0,1.7,16,128.6,3.0,8,300.0,1.5,4,-42.9,0.7,2,-66.7,0.4,29,123.1,5.4,14,27.3,2.6
BOL,2020-12-27,Bolivia,37,-22.9,6.1,31,24.0,5.1,22,-18.5,3.6,12,50.0,2.0,401,28.1,66.5,33,50.0,5.5,12,-20.0,2.0,10,11.1,1.7,18,12.5,3.0,6,-25.0,1.0,4,0.0,0.7,1,-50.0,0.2,12,-58.6,2.0,4,-71.4,0.7
BOL,2020-12-28,Bolivia,56,51.4,6.9,30,-3.2,3.7,25,13.6,3.1,20,66.7,2.5,523,30.4,64.6,28,-15.2,3.5,22,83.3,2.7,31,210.0,3.8,14,-22.2,1.7,8,33.3,1.0,7,75.0,0.9,5,400.0,0.6,29,141.7,3.6,12,200.0,1.5
BOL,2020-12-29,Bolivia,60,7.1,6.6,43,43.3,4.7,28,12.0,3.1,24,20.0,2.6,587,12.2,64.1,45,60.7,4.9,18,-18.2,2.0,33,6.5,3.6,12,-14.3,1.3,7,-12.5,0.8,6,-14.3,0.7,5,0.0,0.5,35,20.7,3.8,13,8.3,1.4
BOL,2020-12-30,Bolivia,93,55.0,7.5,46,7.0,3.7,33,17.9,2.7,14,-41.7,1.1,838,42.8,67.6,44,-2.2,3.5,54,200.0,4.4,28,-15.2,2.3,24,100.0,1.9,7,0.0,0.6,8,33.3,0.6,4,-20.0,0.3,31,-11.4,2.5,16,23.1,1.3
BOL,2020-12-31,Bolivia,83,-10.8,7.3,47,2.2,4.2,40,21.2,3.5,8,-42.9,0.7,772,-7.9,68.2,39,-11.4,3.4,36,-33.3,3.2,26,-7.1,2.3,19,-20.8,1.7,11,57.1,1.0,13,62.5,1.1,4,0.0,0.4,21,-32.3,1.9,13,-18.8,1.1
BRA,2020-12-01,Brasil,1191,0,20.6,253,0,4.4,294,0,5.1,147,0,2.5,1843,0,31.9,297,0,5.1,384,0,6.6,132,0,2.3,273,0,4.7,341,0,5.9,316,0,5.5,67,0,1.2,105,0,1.8,132,0,2.3
BRA,2020-12-02,Brasil,1322,11.0,18.3,279,10.3,3.9,277,-5.8,3.8,137,-6.8,1.9,2756,49.5,38.2,288,-3.0,4.0,347,-9.6,4.8,200,51.5,2.8,640,134.4,8.9,294,-13.8,4.1,344,8.9,4.8,56,-16.4,0.8,123,17.1,1.7,147,11.4,2.0
