id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13,docs-14,docs-delta-docs-percent-14,docs-percent-14
BRB,2020-11-22,Barbados,9,-43.8,3.9,95,-5.0,41.3,5,-16.7,2.2,4,100,1.7,14,100.0,6.1,19,11.8,8.3,8,-38.5,3.5,7,-53.3,3.0,33,57.1,14.3,8,-27.3,3.5,0,-100.0,0,4,-66.7,1.7,14,7.7,6.1,10,150.0,4.3
BRB,2020-11-23,Barbados,27,200.0,6.8,149,56.8,37.7,12,140.0,3.0,5,25.0,1.3,33,135.7,8.4,16,-15.8,4.1,15,87.5,3.8,8,14.3,2.0,59,78.8,14.9,16,100.0,4.1,10,100,2.5,10,150.0,2.5,26,85.7,6.6,9,-10.0,2.3
BRB,2020-11-24,Barbados,14,-48.1,5.4,81,-45.6,31.2,5,-58.3,1.9,1,-80.0,0.4,47,42.4,18.1,14,-12.5,5.4,6,-60.0,2.3,14,75.0,5.4,44,-25.4,16.9,5,-68.8,1.9,3,-70.0,1.2,11,10.0,4.2,10,-61.5,3.8,5,-44.4,1.9
BRB,2020-11-25,Barbados,21,50.0,6.7,88,8.6,28.1,17,240.0,5.4,17,1600.0,5.4,39,-17.0,12.5,16,14.3,5.1,12,100.0,3.8,17,21.4,5.4,37,-15.9,11.8,7,40.0,2.2,14,366.7,4.5,3,-72.7,1.0,22,120.0,7.0,3,-40.0,1.0
BRB,2020-11-26,Barbados,15,-28.6,5.5,91,3.4,33.6,12,-29.4,4.4,5,-70.6,1.8,24,-38.5,8.9,13,-18.8,4.8,9,-25.0,3.3,9,-47.1,3.3,49,32.4,18.1,14,100.0,5.2,3,-78.6,1.1,7,133.3,2.6,14,-36.4,5.2,6,100.0,2.2
BRB,2020-11-27,Barbados,17,13.3,6.6,93,2.2,36.2,10,-16.7,3.9,6,20.0,2.3,19,-20.8,7.4,6,-53.8,2.3,14,55.6,5.4,7,-22.2,2.7,49,0.0,19.1,6,-57.1,2.3,3,0.0,1.2,11,57.1,4.3,10,-28.6,3.9,6,0.0,2.3
BRB,2020-11-28,Barbados,17,0.0,8.7,75,-19.4,38.5,6,-40.0,3.1,3,-50.0,1.5,23,21.1,11.8,11,83.3,5.6,14,0.0,7.2,3,-57.1,1.5,17,-65.3,8.7,4,-33.3,2.1,1,-66.7,0.5,3,-72.7,1.5,13,30.0,6.7,5,-16.7,2.6
BRB,2020-11-29,Barbados,15,-11.8,6.1,96,28.0,38.9,4,-33.3,1.6,3,0.0,1.2,14,-39.1,5.7,20,81.8,8.1,11,-21.4,4.5,8,166.7,3.2,27,58.8,10.9,21,425.0,8.5,0,-100.0,0,4,33.3,1.6,21,61.5,8.5,3,-40.0,1.2
BRB,2020-11-30,Barbados,14,-6.7,7.1,63,-34.4,31.8,5,25.0,2.5,0,-100.0,0,20,42.9,10.1,15,-25.0,7.6,4,-63.6,2.0,10,25.0,5.1,34,25.9,17.2,4,-81.0,2.0,0,0,0,10,150.0,5.1,17,-19.0,8.6,2,-33.3,1.0
BLZ,2020-11-01,Belice,24,0,11.5,7,0,3.3,7,0,3.3,21,0,10.0,6,0,2.9,7,0,3.3,28,0,13.4,1,0,0.5,18,0,8.6,25,0,12.0,4,0,1.9,27,0,12.9,11,0,5.3,23,0,11.0
BLZ,2020-11-02,Belice,23,-4.2,11.2,4,-42.9,2.0,6,-14.3,2.9,12,-42.9,5.9,3,-50.0,1.5,9,28.6,4.4,29,3.6,14.1,4,300.0,2.0,28,55.6,13.7,20,-20.0,9.8,12,200.0,5.9,25,-7.4,12.2,4,-63.6,2.0,26,13.0,12.7
BLZ,2020-11-03,Belice,23,0.0,11.6,7,75.0,3.5,7,16.7,3.5,19,58.3,9.6,5,66.7,2.5,3,-66.7,1.5,19,-34.5,9.6,5,25.0,2.5,31,10.7,15.7,17,-15.0,8.6,6,-50.0,3.0,22,-12.0,11.1,13,225.0,6.6,21,-19.2,10.6
BLZ,2020-11-04,Belice,26,13.0,12.7,9,28.6,4.4,4,-42.9,2.0,16,-15.8,7.8,5,0.0,2.5,9,200.0,4.4,28,47.4,13.7,4,-20.0,2.0,15,-51.6,7.4,25,47.1,12.3,12,100.0,5.9,26,18.2,12.7,6,-53.8,2.9,19,-9.5,9.3
BLZ,2020-11-05,Belice,19,-26.9,10.9,7,-22.2,4.0,2,-50.0,1.1,15,-6.2,8.6,7,40.0,4.0,4,-55.6,2.3,24,-14.3,13.8,1,-75.0,0.6,14,-6.7,8.0,16,-36.0,9.2,9,-25.0,5.2,23,-11.5,13.2,10,66.7,5.7,23,21.1,13.2
BLZ,2020-11-06,Belice,12,-36.8,5.9,27,285.7,13.2,5,150.0,2.5,0,-100.0,0,14,100.0,6.9,8,100.0,3.9,17,-29.2,8.3,3,200.0,1.5,32,128.6,15.7,9,-43.8,4.4,0,-100.0,0,62,169.6,30.4,8,-20.0,3.9,7,-69.6,3.4
BLZ,2020-11-07,Belice,6,-50.0,2.9,22,-18.5,10.7,4,-20.0,2.0,4,100,2.0,21,50.0,10.2,20,150.0,9.8,23,35.3,11.2,7,133.3,3.4,28,-12.5,13.7,7,-22.2,3.4,1,100,0.5,37,-40.3,18.0,12,50.0,5.9,13,85.7,6.3
BLZ,2020-11-08,Belice,3,-50.0,1.5,25,13.6,12.3,4,0.0,2.0,2,-50.0,1.0,23,9.5,11.3,19,-5.0,9.4,18,-21.7,8.9,10,42.9,4.9,19,-32.1,9.4,9,28.6,4.4,0,-100.0,0,38,2.7,18.7,17,41.7,8.4,16,23.1,7.9
BLZ,2020-11-09,Belice,13,333.3,6.3,24,-4.0,11.7,6,50.0,2.9,1,-50.0,0.5,37,60.9,18.0,11,-42.1,5.3,15,-16.7,7.3,8,-20.0,3.9,28,47.4,13.6,9,0.0,4.4,0,0,0,35,-7.9,17.0,10,-41.2,4.9,9,-43.8,4.4
BLZ,2020-11-10,Belice,13,0.0,6.4,25,4.2,12.3,4,-33.3,2.0,4,300.0,2.0,29,-21.6,14.3,9,-18.2,4.4,29,93.3,14.3,6,-25.0,3.0,31,10.7,15.3,8,-11.1,3.9,0,0,0,31,-11.4,15.3,10,0.0,4.9,4,-55.6,2.0
BLZ,2020-11-11,Belice,8,-38.5,4.5,24,-4.0,13.6,4,0.0,2.3,2,-50.0,1.1,18,-37.9,10.2,19,111.1,10.8,23,-20.7,13.1,8,33.3,4.5,21,-32.3,11.9,5,-37.5,2.8,0,0,0,28,-9.7,15.9,13,30.0,7.4,3,-25.0,1.7
BLZ,2020-11-12,Belice,21,162.5,9.3,19,-20.8,8.4,2,-50.0,0.9,1,-50.0,0.4,20,11.1,8.8,15,-21.1,6.6,24,4.3,10.6,8,0.0,3.5,28,33.3,12.4,12,140.0,5.3,0,0,0,41,46.4,18.1,26,100.0,11.5,9,200.0,4.0
BLZ,2020-11-13,Belice,16,-23.8,7.7,16,-15.8,7.7,9,350.0,4.3,4,300.0,1.9,34,70.0,16.4,17,13.3,8.2,25,4.2,12.1,10,25.0,4.8,25,-10.7,12.1,9,-25.0,4.3,0,0,0,26,-36.6,12.6,15,-42.3,7.2,1,-88.9,0.5
BLZ,2020-11-14,Belice,18,12.5,9.9,21,31.2,11.5,2,-77.8,1.1,1,-75.0,0.5,19,-44.1,10.4,14,-17.6,7.7,27,8.0,14.8,5,-50.0,2.7,17,-32.0,9.3,9,0.0,4.9,1,100,0.5,26,0.0,14.3,16,6.7,8.8,6,500.0,3.3
BLZ,2020-11-15,Belice,9,-50.0,5.1,25,19.0,14.1,7,250.0,4.0,3,200.0,1.7,22,15.8,12.4,17,21.4,9.6,11,-59.3,6.2,7,40.0,4.0,22,29.4,12.4,7,-22.2,4.0,0,-100.0,0,32,23.1,18.1,11,-31.2,6.2,4,-33.3,2.3
BLZ,2020-11-16,Belice,16,77.8,7.9,23,-8.0,11.4,5,-28.6,2.5,3,0.0,1.5,20,-9.1,9.9,11,-35.3,5.4,20,81.8,9.9,9,28.6,4.5,34,54.5,16.8,11,57.1,5.4,2,100,1.0,35,9.4,17.3,11,0.0,5.4,2,-50.0,1.0
BLZ,2020-11-17,Belice,16,0.0,7.7,36,56.5,17.2,7,40.0,3.3,1,-66.7,0.5,31,55.0,14.8,13,18.2,6.2,22,10.0,10.5,3,-66.7,1.4,26,-23.5,12.4,6,-45.5,2.9,2,0.0,1.0,31,-11.4,14.8,8,-27.3,3.8,7,250.0,3.3
BLZ,2020-11-18,Belice,25,56.2,8.9,37,2.8,13.1,9,28.6,3.2,0,-100.0,0,47,51.6,16.7,18,38.5,6.4,22,0.0,7.8,9,200.0,3.2,29,11.5,10.3,16,166.7,5.7,0,-100.0,0,40,29.0,14.2,20,150.0,7.1,10,42.9,3.5
BLZ,2020-11-19,Belice,9,-64.0,6.1,28,-24.3,18.9,8,-11.1,5.4,3,100,2.0,19,-59.6,12.8,14,-22.2,9.5,4,-81.8,2.7,3,-66.7,2.0,24,-17.2,16.2,10,-37.5,6.8,0,0,0,7,-82.5,4.7,14,-30.0,9.5,5,-50.0,3.4
BLZ,2020-11-20,Belice,10,11.1,7.2,19,-32.1,13.8,5,-37.5,3.6,0,-100.0,0,17,-10.5,12.3,12,-14.3,8.7,6,50.0,4.3,8,166.7,5.8,23,-4.2,16.7,10,0.0,7.2,3,100,2.2,11,57.1,8.0,8,-42.9,5.8,6,20.0,4.3
BLZ,2020-11-21,Belice,16,60.0,14.8,18,-5.3,16.7,3,-40.0,2.8,2,100,1.9,13,-23.5,12.0,6,-50.0,5.6,6,0.0,5.6,0,-100.0,0,12,-47.8,11.1,6,-40.0,5.6,0,-100.0,0,9,-18.2,8.3,13,62.5,12.0,4,-33.3,3.7
BLZ,2020-11-22,Belice,5,-68.8,4.0,19,5.6,15.1,5,66.7,4.0,1,-50.0,0.8,25,92.3,19.8,11,83.3,8.7,8,33.3,6.3,2,100,1.6,9,-25.0,7.1,6,0.0,4.8,3,100,2.4,12,33.3,9.5,9,-30.8,7.1,11,175.0,8.7
BLZ,2020-11-23,Belice,28,460.0,13.5,35,84.2,16.9,8,60.0,3.9,1,0.0,0.5,44,76.0,21.3,12,9.1,5.8,5,-37.5,2.4,11,450.0,5.3,22,144.4,10.6,10,66.7,4.8,0,-100.0,0,7,-41.7,3.4,15,66.7,7.2,9,-18.2,4.3
BLZ,2020-11-24,Belice,14,-50.0,8.6,34,-2.9,21.0,1,-87.5,0.6,3,200.0,1.9,27,-38.6,16.7,14,16.7,8.6,4,-20.0,2.5,5,-54.5,3.1,27,22.7,16.7,9,-10.0,5.6,0,0,0,12,71.4,7.4,2,-86.7,1.2,10,11.1,6.2
BLZ,2020-11-25,Belice,16,14.3,10.9,12,-64.7,8.2,8,700.0,5.4,3,0.0,2.0,20,-25.9,13.6,17,21.4,11.6,3,-25.0,2.0,5,0.0,3.4,24,-11.1,16.3,13,44.4,8.8,0,0,0,8,-33.3,5.4,7,250.0,4.8,11,10.0,7.5
BLZ,2020-11-26,Belice,14,-12.5,9.1,24,100.0,15.6,11,37.5,7.1,1,-66.7,0.6,27,35.0,17.5,3,-82.4,1.9,2,-33.3,1.3,8,60.0,5.2,17,-29.2,11.0,6,-53.8,3.9,1,100,0.6,11,37.5,7.1,21,200.0,13.6,8,-27.3,5.2
BLZ,2020-11-27,Belice,17,21.4,12.3,33,37.5,23.9,5,-54.5,3.6,1,0.0,0.7,19,-29.6,13.8,8,166.7,5.8,10,400.0,7.2,4,-50.0,2.9,17,0.0,12.3,3,-50.0,2.2,0,-100.0,0,7,-36.4,5.1,11,-47.6,8.0,3,-62.5,2.2
BLZ,2020-11-28,Belice,15,-11.8,8.7,27,-18.2,15.6,4,-20.0,2.3,2,100.0,1.2,18,-5.3,10.4,7,-12.5,4.0,25,150.0,14.5,4,0.0,2.3,9,-47.1,5.2,7,133.3,4.0,2,100,1.2,33,371.4,19.1,11,0.0,6.4,9,200.0,5.2
BLZ,2020-11-29,Belice,13,-13.3,6.7,25,-7.4,12.8,7,75.0,3.6,1,-50.0,0.5,26,44.4,13.3,11,57.1,5.6,27,8.0,13.8,4,0.0,2.1,18,100.0,9.2,8,14.3,4.1,1,-50.0,0.5,27,-18.2,13.8,14,27.3,7.2,13,44.4,6.7
BLZ,2020-11-30,Belice,15,15.4,8.1,25,0.0,13.4,2,-71.4,1.1,5,400.0,2.7,32,23.1,17.2,14,27.3,7.5,17,-37.0,9.1,5,25.0,2.7,18,0.0,9.7,4,-50.0,2.2,0,-100.0,0,23,-14.8,12.4,17,21.4,9.1,9,-30.8,4.8
BOL,2020-11-01,Bolivia,37,0,9.0,40,0,9.7,105,0,25.5,31,0,7.5,28,0,6.8,27,0,6.6,4,0,1.0,3,0,0.7,16,0,3.9,6,0,1.5,1,0,0.2,5,0,1.2,9,0,2.2,99,0,24.1
BOL,2020-11-02,Bolivia,49,32.4,10.3,36,-10.0,7.6,129,22.9,27.2,38,22.6,8.0,39,39.3,8.2,27,0.0,5.7,6,50.0,1.3,11,266.7,2.3,6,-62.5,1.3,9,50.0,1.9,7,600.0,1.5,11,120.0,2.3,16,77.8,3.4,90,-9.1,19.0
BOL,2020-11-03,Bolivia,73,49.0,12.3,32,-11.1,5.4,147,14.0,24.7,89,134.2,15.0,61,56.4,10.3,28,3.7,4.7,5,-16.7,0.8,8,-27.3,1.3,18,200.0,3.0,9,0.0,1.5,9,28.6,1.5,26,136.4,4.4,15,-6.2,2.5,74,-17.8,12.5
BOL,2020-11-04,Bolivia,102,39.7,16.7,34,6.2,5.6,145,-1.4,23.7,93,4.5,15.2,44,-27.9,7.2,28,0.0,4.6,4,-20.0,0.7,8,0.0,1.3,7,-61.1,1.1,8,-11.1,1.3,3,-66.7,0.5,16,-38.5,2.6,18,20.0,2.9,102,37.8,16.7
BOL,2020-11-05,Bolivia,86,-15.7,14.1,30,-11.8,4.9,157,8.3,25.7,63,-32.3,10.3,42,-4.5,6.9,37,32.1,6.0,6,50.0,1.0,10,25.0,1.6,9,28.6,1.5,24,200.0,3.9,2,-33.3,0.3,7,-56.2,1.1,15,-16.7,2.5,124,21.6,20.3
BOL,2020-11-06,Bolivia,34,-60.5,7.2,61,103.3,13.0,58,-63.1,12.4,20,-68.3,4.3,131,211.9,27.9,21,-43.2,4.5,13,116.7,2.8,19,90.0,4.1,16,77.8,3.4,16,-33.3,3.4,5,150.0,1.1,8,14.3,1.7,25,66.7,5.3,42,-66.1,9.0
BOL,2020-11-07,Bolivia,26,-23.5,8.5,45,-26.2,14.8,32,-44.8,10.5,2,-90.0,0.7,90,-31.3,29.5,11,-47.6,3.6,13,0.0,4.3,13,-31.6,4.3,11,-31.2,3.6,6,-62.5,2.0,1,-80.0,0.3,10,25.0,3.3,16,-36.0,5.2,29,-31.0,9.5
BOL,2020-11-08,Bolivia,29,11.5,8.2,51,13.3,14.4,28,-12.5,7.9,13,550.0,3.7,90,0.0,25.5,19,72.7,5.4,14,7.7,4.0,15,15.4,4.2,23,109.1,6.5,5,-16.7,1.4,4,300.0,1.1,6,-40.0,1.7,24,50.0,6.8,32,10.3,9.1
BOL,2020-11-09,Bolivia,26,-10.3,5.1,86,68.6,16.7,18,-35.7,3.5,10,-23.1,1.9,180,100.0,35.0,24,26.3,4.7,10,-28.6,1.9,47,213.3,9.1,25,8.7,4.9,16,220.0,3.1,3,-25.0,0.6,9,50.0,1.8,26,8.3,5.1,34,6.2,6.6
BOL,2020-11-10,Bolivia,35,34.6,6.3,86,0.0,15.6,40,122.2,7.2,4,-60.0,0.7,203,12.8,36.8,26,8.3,4.7,16,60.0,2.9,40,-14.9,7.2,30,20.0,5.4,10,-37.5,1.8,10,233.3,1.8,6,-33.3,1.1,21,-19.2,3.8,25,-26.5,4.5
BOL,2020-11-11,Bolivia,31,-11.4,6.6,58,-32.6,12.3,49,22.5,10.4,8,100.0,1.7,124,-38.9,26.3,18,-30.8,3.8,17,6.2,3.6,40,0.0,8.5,37,23.3,7.8,11,10.0,2.3,4,-60.0,0.8,8,33.3,1.7,38,81.0,8.1,29,16.0,6.1
BOL,2020-11-12,Bolivia,285,819.4,35.4,89,53.4,11.1,55,12.2,6.8,33,312.5,4.1,129,4.0,16.0,34,88.9,4.2,12,-29.4,1.5,27,-32.5,3.4,45,21.6,5.6,9,-18.2,1.1,17,325.0,2.1,9,12.5,1.1,30,-21.1,3.7,31,6.9,3.9
BOL,2020-11-13,Bolivia,264,-7.4,35.8,100,12.4,13.6,36,-34.5,4.9,24,-27.3,3.3,143,10.9,19.4,33,-2.9,4.5,13,8.3,1.8,22,-18.5,3.0,21,-53.3,2.8,7,-22.2,0.9,14,-17.6,1.9,6,-33.3,0.8,25,-16.7,3.4,30,-3.2,4.1
BOL,2020-11-14,Bolivia,222,-15.9,37.5,70,-30.0,11.8,29,-19.4,4.9,18,-25.0,3.0,116,-18.9,19.6,18,-45.5,3.0,13,0.0,2.2,16,-27.3,2.7,19,-9.5,3.2,6,-14.3,1.0,8,-42.9,1.4,6,0.0,1.0,23,-8.0,3.9,28,-6.7,4.7
BOL,2020-11-15,Bolivia,234,5.4,46.2,59,-15.7,11.6,9,-69.0,1.8,6,-66.7,1.2,79,-31.9,15.6,17,-5.6,3.4,7,-46.2,1.4,7,-56.2,1.4,8,-57.9,1.6,7,16.7,1.4,3,-62.5,0.6,6,0.0,1.2,26,13.0,5.1,39,39.3,7.7
BOL,2020-11-16,Bolivia,237,1.3,37.8,63,6.8,10.0,28,211.1,4.5,5,-16.7,0.8,132,67.1,21.1,17,0.0,2.7,9,28.6,1.4,25,257.1,4.0,22,175.0,3.5,11,57.1,1.8,10,233.3,1.6,11,83.3,1.8,32,23.1,5.1,25,-35.9,4.0
BOL,2020-11-17,Bolivia,313,32.1,43.7,58,-7.9,8.1,33,17.9,4.6,25,400.0,3.5,121,-8.3,16.9,21,23.5,2.9,9,0.0,1.3,30,20.0,4.2,19,-13.6,2.7,15,36.4,2.1,11,10.0,1.5,5,-54.5,0.7,27,-15.6,3.8,29,16.0,4.1
BOL,2020-11-18,Bolivia,132,-57.8,18.5,81,39.7,11.4,45,36.4,6.3,22,-12.0,3.1,252,108.3,35.3,16,-23.8,2.2,18,100.0,2.5,30,0.0,4.2,22,15.8,3.1,11,-26.7,1.5,9,-18.2,1.3,9,80.0,1.3,36,33.3,5.0,30,3.4,4.2
BOL,2020-11-19,Bolivia,223,68.9,32.5,61,-24.7,8.9,44,-2.2,6.4,5,-77.3,0.7,130,-48.4,19.0,23,43.8,3.4,21,16.7,3.1,32,6.7,4.7,44,100.0,6.4,25,127.3,3.6,12,33.3,1.7,8,-11.1,1.2,33,-8.3,4.8,25,-16.7,3.6
BOL,2020-11-20,Bolivia,191,-14.3,28.4,70,14.8,10.4,46,4.5,6.8,7,40.0,1.0,178,36.9,26.5,15,-34.8,2.2,24,14.3,3.6,27,-15.6,4.0,24,-45.5,3.6,10,-60.0,1.5,5,-58.3,0.7,8,0.0,1.2,43,30.3,6.4,24,-4.0,3.6
BOL,2020-11-21,Bolivia,169,-11.5,34.9,31,-55.7,6.4,29,-37.0,6.0,6,-14.3,1.2,94,-47.2,19.4,16,6.7,3.3,18,-25.0,3.7,24,-11.1,5.0,25,4.2,5.2,5,-50.0,1.0,3,-40.0,0.6,3,-62.5,0.6,32,-25.6,6.6,29,20.8,6.0
BOL,2020-11-22,Bolivia,121,-28.4,32.4,33,6.5,8.8,9,-69.0,2.4,13,116.7,3.5,91,-3.2,24.3,18,12.5,4.8,8,-55.6,2.1,13,-45.8,3.5,7,-72.0,1.9,7,40.0,1.9,6,100.0,1.6,6,100.0,1.6,17,-46.9,4.5,25,-13.8,6.7
BOL,2020-11-23,Bolivia,110,-9.1,15.5,92,178.8,12.9,22,144.4,3.1,9,-30.8,1.3,288,216.5,40.5,21,16.7,3.0,20,150.0,2.8,17,30.8,2.4,44,528.6,6.2,11,57.1,1.5,6,0.0,0.8,8,33.3,1.1,29,70.6,4.1,34,36.0,4.8
BOL,2020-11-24,Bolivia,132,20.0,30.1,27,-70.7,6.2,19,-13.6,4.3,6,-33.3,1.4,125,-56.6,28.5,23,9.5,5.2,8,-60.0,1.8,12,-29.4,2.7,21,-52.3,4.8,10,-9.1,2.3,8,33.3,1.8,7,-12.5,1.6,23,-20.7,5.2,18,-47.1,4.1
BOL,2020-11-25,Bolivia,167,26.5,27.7,43,59.3,7.1,46,142.1,7.6,7,16.7,1.2,138,10.4,22.9,20,-13.0,3.3,14,75.0,2.3,29,141.7,4.8,30,42.9,5.0,3,-70.0,0.5,26,225.0,4.3,11,57.1,1.8,37,60.9,6.1,32,77.8,5.3
BOL,2020-11-26,Bolivia,139,-16.8,23.8,57,32.6,9.8,35,-23.9,6.0,9,28.6,1.5,153,10.9,26.2,12,-40.0,2.1,16,14.3,2.7,18,-37.9,3.1,24,-20.0,4.1,12,300.0,2.1,23,-11.5,3.9,11,0.0,1.9,45,21.6,7.7,29,-9.4,5.0
BOL,2020-11-27,Bolivia,116,-16.5,22.4,65,14.0,12.6,34,-2.9,6.6,6,-33.3,1.2,131,-14.4,25.3,20,66.7,3.9,15,-6.2,2.9,37,105.6,7.2,28,16.7,5.4,5,-58.3,1.0,10,-56.5,1.9,5,-54.5,1.0,28,-37.8,5.4,17,-41.4,3.3
BOL,2020-11-28,Bolivia,98,-15.5,30.6,35,-46.2,10.9,15,-55.9,4.7,8,33.3,2.5,75,-42.7,23.4,9,-55.0,2.8,15,0.0,4.7,18,-51.4,5.6,12,-57.1,3.8,4,-20.0,1.2,4,-60.0,1.2,3,-40.0,0.9,15,-46.4,4.7,9,-47.1,2.8
BOL,2020-11-29,Bolivia,76,-22.4,20.7,32,-8.6,8.7,17,13.3,4.6,15,87.5,4.1,108,44.0,29.4,19,111.1,5.2,18,20.0,4.9,19,5.6,5.2,19,58.3,5.2,2,-50.0,0.5,6,50.0,1.6,5,66.7,1.4,17,13.3,4.6,14,55.6,3.8
BOL,2020-11-30,Bolivia,126,65.8,24.4,61,90.6,11.8,30,76.5,5.8,8,-46.7,1.5,145,34.3,28.0,36,89.5,7.0,21,16.7,4.1,13,-31.6,2.5,22,15.8,4.3,7,250.0,1.4,4,-33.3,0.8,5,0.0,1.0,25,47.1,4.8,14,0.0,2.7
BRA,2020-11-01,Brasil,340,0,8.9,196,0,5.1,133,0,3.5,246,0,6.4,1409,0,36.9,531,0,13.9,193,0,5.1,18,0,0.5,104,0,2.7,286,0,7.5,29,0,0.8,39,0,1.0,151,0,4.0,140,0,3.7
BRA,2020-11-02,Brasil,374,10.0,10.4,105,-46.4,2.9,128,-3.8,3.6,238,-3.3,6.6,1101,-21.9,30.7,530,-0.2,14.8,200,3.6,5.6,14,-22.2,0.4,95,-8.7,2.6,298,4.2,8.3,59,103.4,1.6,67,71.8,1.9,260,72.2,7.2,121,-13.6,3.4
BRA,2020-11-03,Brasil,455,21.7,12.5,150,42.9,4.1,128,0.0,3.5,322,35.3,8.8,1147,4.2,31.4,444,-16.2,12.2,167,-16.5,4.6,37,164.3,1.0,185,94.7,5.1,306,2.7,8.4,28,-52.5,0.8,54,-19.4,1.5,131,-49.6,3.6,95,-21.5,2.6
BRA,2020-11-04,Brasil,286,-37.1,10.7,128,-14.7,4.8,122,-4.7,4.6,289,-10.2,10.8,733,-36.1,27.5,342,-23.0,12.8,124,-25.7,4.7,31,-16.2,1.2,179,-3.2,6.7,230,-24.8,8.6,30,7.1,1.1,36,-33.3,1.4,92,-29.8,3.5,42,-55.8,1.6
BRA,2020-11-05,Brasil,300,4.9,10.1,136,6.2,4.6,229,87.7,7.7,334,15.6,11.2,779,6.3,26.1,352,2.9,11.8,130,4.8,4.4,33,6.5,1.1,197,10.1,6.6,249,8.3,8.4,31,3.3,1.0,37,2.8,1.2,112,21.7,3.8,62,47.6,2.1
BRA,2020-11-06,Brasil,748,149.3,20.4,464,241.2,12.6,191,-16.6,5.2,220,-34.1,6.0,632,-18.9,17.2,269,-23.6,7.3,128,-1.5,3.5,72,118.2,2.0,202,2.5,5.5,379,52.2,10.3,125,303.2,3.4,58,56.8,1.6,119,6.2,3.2,68,9.7,1.9
BRA,2020-11-07,Brasil,583,-22.1,20.3,235,-49.4,8.2,138,-27.7,4.8,130,-40.9,4.5,463,-26.7,16.2,258,-4.1,9.0,146,14.1,5.1,70,-2.8,2.4,232,14.9,8.1,250,-34.0,8.7,155,24.0,5.4,55,-5.2,1.9,88,-26.1,3.1,62,-8.8,2.2
BRA,2020-11-08,Brasil,622,6.7,24.1,114,-51.5,4.4,115,-16.7,4.4,131,0.8,5.1,509,9.9,19.7,261,1.2,10.1,156,6.8,6.0,44,-37.1,1.7,93,-59.9,3.6,219,-12.4,8.5,135,-12.9,5.2,48,-12.7,1.9,70,-20.5,2.7,68,9.7,2.6
BRA,2020-11-09,Brasil,800,28.6,16.3,178,56.1,3.6,180,56.5,3.7,243,85.5,5.0,1876,268.6,38.3,317,21.5,6.5,220,41.0,4.5,142,222.7,2.9,252,171.0,5.1,277,26.5,5.7,181,34.1,3.7,54,12.5,1.1,102,45.7,2.1,76,11.8,1.6
BRA,2020-11-10,Brasil,757,-5.4,10.0,340,91.0,4.5,229,27.2,3.0,246,1.2,3.3,3653,94.7,48.4,410,29.3,5.4,240,9.1,3.2,136,-4.2,1.8,291,15.5,3.9,412,48.7,5.5,388,114.4,5.1,60,11.1,0.8,203,99.0,2.7,175,130.3,2.3
BRA,2020-11-11,Brasil,855,12.9,15.4,347,2.1,6.2,253,10.5,4.6,201,-18.3,3.6,1859,-49.1,33.5,373,-9.0,6.7,258,7.5,4.6,136,0.0,2.4,260,-10.7,4.7,389,-5.6,7.0,235,-39.4,4.2,64,6.7,1.2,195,-3.9,3.5,127,-27.4,2.3
BRA,2020-11-12,Brasil,673,-21.3,19.1,204,-41.2,5.8,179,-29.2,5.1,106,-47.3,3.0,970,-47.8,27.5,211,-43.4,6.0,176,-31.8,5.0,103,-24.3,2.9,278,6.9,7.9,237,-39.1,6.7,175,-25.5,5.0,53,-17.2,1.5,104,-46.7,2.9,60,-52.8,1.7
BRA,2020-11-13,Brasil,665,-1.2,18.1,244,19.6,6.6,193,7.8,5.3,109,2.8,3.0,920,-5.2,25.0,197,-6.6,5.4,219,24.4,6.0,123,19.4,3.3,254,-8.6,6.9,242,2.1,6.6,218,24.6,5.9,54,1.9,1.5,82,-21.2,2.2,154,156.7,4.2
BRA,2020-11-14,Brasil,620,-6.8,22.3,133,-45.5,4.8,185,-4.1,6.7,44,-59.6,1.6,573,-37.7,20.6,221,12.2,8.0,206,-5.9,7.4,69,-43.9,2.5,204,-19.7,7.3,183,-24.4,6.6,154,-29.4,5.5,23,-57.4,0.8,83,1.2,3.0,79,-48.7,2.8
BRA,2020-11-15,Brasil,649,4.7,20.6,148,11.3,4.7,105,-43.2,3.3,86,95.5,2.7,577,0.7,18.3,440,99.1,14.0,196,-4.9,6.2,74,7.2,2.4,283,38.7,9.0,214,16.9,6.8,206,33.8,6.5,38,65.2,1.2,74,-10.8,2.4,58,-26.6,1.8
