id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
BRA,2020-03-19,Brasil,209,-20.5,3.8,447,-7.3,8.0,330,-2.7,5.9,904,-8.0,16.3,1125,10.5,20.2,285,8.4,5.1,195,-6.2,3.5,398,-25.2,7.2,688,-9.5,12.4,136,37.4,2.4,98,-25.2,1.8,495,6.0,8.9,252,34.0,4.5
BRA,2020-03-20,Brasil,220,5.3,3.9,417,-6.7,7.4,327,-0.9,5.8,879,-2.8,15.6,1157,2.8,20.6,346,21.4,6.2,187,-4.1,3.3,405,1.8,7.2,641,-6.8,11.4,148,8.8,2.6,85,-13.3,1.5,645,30.3,11.5,162,-35.7,2.9
BRA,2020-03-21,Brasil,207,-5.9,3.9,423,1.4,8.0,322,-1.5,6.1,665,-24.3,12.6,1008,-12.9,19.2,377,9.0,7.2,72,-61.5,1.4,344,-15.1,6.5,825,28.7,15.7,111,-25.0,2.1,81,-4.7,1.5,658,2.0,12.5,167,3.1,3.2
BRA,2020-03-22,Brasil,127,-38.6,3.5,289,-31.7,7.9,270,-16.1,7.3,441,-33.7,12.0,731,-27.5,19.9,236,-37.4,6.4,50,-30.6,1.4,209,-39.2,5.7,530,-35.8,14.4,83,-25.2,2.3,61,-24.7,1.7,519,-21.1,14.1,128,-23.4,3.5
BRA,2020-03-23,Brasil,47,-63.0,2.3,175,-39.4,8.5,145,-46.3,7.0,322,-27.0,15.6,446,-39.0,21.5,125,-47.0,6.0,37,-26.0,1.8,136,-34.9,6.6,300,-43.4,14.5,60,-27.7,2.9,38,-37.7,1.8,190,-63.4,9.2,49,-61.7,2.4
BRA,2020-03-24,Brasil,21,-55.3,2.5,72,-58.9,8.4,66,-54.5,7.7,162,-49.7,18.9,165,-63.0,19.3,51,-59.2,6.0,9,-75.7,1.1,72,-47.1,8.4,128,-57.3,15.0,13,-78.3,1.5,14,-63.2,1.6,66,-65.3,7.7,17,-65.3,2.0
BRA,2020-03-25,Brasil,112,433.3,2.3,414,475.0,8.5,386,484.8,7.9,1146,607.4,23.6,856,418.8,17.6,328,543.1,6.8,50,455.6,1.0,307,326.4,6.3,586,357.8,12.1,191,1369.2,3.9,90,542.9,1.9,260,293.9,5.4,132,676.5,2.7
BRA,2020-03-26,Brasil,57,-49.1,2.4,192,-53.6,8.2,228,-40.9,9.7,544,-52.5,23.1,414,-51.6,17.6,164,-50.0,7.0,37,-26.0,1.6,131,-57.3,5.6,256,-56.3,10.9,64,-66.5,2.7,33,-63.3,1.4,180,-30.8,7.6,53,-59.8,2.3
BRA,2020-03-27,Brasil,66,15.8,3.1,137,-28.6,6.4,192,-15.8,9.0,461,-15.3,21.5,407,-1.7,19.0,157,-4.3,7.3,31,-16.2,1.4,143,9.2,6.7,240,-6.2,11.2,51,-20.3,2.4,37,12.1,1.7,164,-8.9,7.7,57,7.5,2.7
BRA,2020-03-28,Brasil,37,-43.9,1.8,146,6.6,7.3,120,-37.5,6.0,345,-25.2,17.2,403,-1.0,20.1,205,30.6,10.2,23,-25.8,1.1,123,-14.0,6.1,246,2.5,12.3,46,-9.8,2.3,36,-2.7,1.8,230,40.2,11.5,43,-24.6,2.1
BRA,2020-03-29,Brasil,37,0.0,2.4,116,-20.5,7.5,82,-31.7,5.3,228,-33.9,14.7,345,-14.4,22.2,121,-41.0,7.8,12,-47.8,0.8,101,-17.9,6.5,172,-30.1,11.1,42,-8.7,2.7,24,-33.3,1.5,203,-11.7,13.1,70,62.8,4.5
BRA,2020-03-30,Brasil,59,59.5,3.3,104,-10.3,5.9,126,53.7,7.1,214,-6.1,12.1,570,65.2,32.2,122,0.8,6.9,29,141.7,1.6,113,11.9,6.4,157,-8.7,8.9,36,-14.3,2.0,30,25.0,1.7,162,-20.2,9.2,46,-34.3,2.6
BRA,2020-03-31,Brasil,46,-22.0,2.9,89,-14.4,5.7,123,-2.4,7.8,214,0.0,13.6,494,-13.3,31.4,100,-18.0,6.4,39,34.5,2.5,102,-9.7,6.5,151,-3.8,9.6,31,-13.9,2.0,24,-20.0,1.5,130,-19.8,8.3,31,-32.6,2.0
CHL,2020-03-15,Chile,110,0,4.4,135,0,5.4,164,0,6.5,179,0,7.1,756,0,30.2,400,0,16.0,102,0,4.1,222,0,8.9,94,0,3.8,68,0,2.7,26,0,1.0,228,0,9.1,21,0,0.8
CHL,2020-03-16,Chile,168,52.7,4.7,284,110.4,8.0,235,43.3,6.6,332,85.5,9.3,1213,60.4,34.0,477,19.2,13.4,193,89.2,5.4,126,-43.2,3.5,93,-1.1,2.6,56,-17.6,1.6,35,34.6,1.0,344,50.9,9.6,16,-23.8,0.4
CHL,2020-03-17,Chile,189,12.5,5.7,228,-19.7,6.9,266,13.2,8.0,366,10.2,11.1,1017,-16.2,30.7,432,-9.4,13.1,205,6.2,6.2,104,-17.5,3.1,92,-1.1,2.8,28,-50.0,0.8,43,22.9,1.3,316,-8.1,9.6,22,37.5,0.7
CHL,2020-03-18,Chile,28,-85.2,5.8,20,-91.2,4.2,46,-82.7,9.6,53,-85.5,11.0,143,-85.9,29.8,55,-87.3,11.5,30,-85.4,6.2,19,-81.7,4.0,27,-70.7,5.6,7,-75.0,1.5,13,-69.8,2.7,35,-88.9,7.3,4,-81.8,0.8
CHL,2020-03-19,Chile,68,142.9,14.4,18,-10.0,3.8,42,-8.7,8.9,51,-3.8,10.8,122,-14.7,25.8,50,-9.1,10.6,35,16.7,7.4,14,-26.3,3.0,20,-25.9,4.2,6,-14.3,1.3,10,-23.1,2.1,33,-5.7,7.0,3,-25.0,0.6
CHL,2020-03-20,Chile,54,-20.6,16.2,9,-50.0,2.7,29,-31.0,8.7,30,-41.2,9.0,98,-19.7,29.4,33,-34.0,9.9,14,-60.0,4.2,9,-35.7,2.7,20,0.0,6.0,4,-33.3,1.2,5,-50.0,1.5,28,-15.2,8.4,0,-100.0,0
CHL,2020-03-21,Chile,143,164.8,15.4,30,233.3,3.2,73,151.7,7.9,59,96.7,6.4,316,222.4,34.0,94,184.8,10.1,16,14.3,1.7,23,155.6,2.5,60,200.0,6.5,19,375.0,2.0,12,140.0,1.3,68,142.9,7.3,16,100,1.7
CHL,2020-03-22,Chile,380,165.7,35.3,31,3.3,2.9,76,4.1,7.1,62,5.1,5.8,252,-20.3,23.4,72,-23.4,6.7,23,43.8,2.1,28,21.7,2.6,42,-30.0,3.9,8,-57.9,0.7,9,-25.0,0.8,81,19.1,7.5,11,-31.2,1.0
CHL,2020-03-23,Chile,185,-51.3,19.5,24,-22.6,2.5,82,7.9,8.7,84,35.5,8.9,286,13.5,30.2,64,-11.1,6.8,22,-4.3,2.3,52,85.7,5.5,60,42.9,6.3,29,262.5,3.1,6,-33.3,0.6,47,-42.0,5.0,6,-45.5,0.6
CHL,2020-03-24,Chile,49,-73.5,10.4,19,-20.8,4.0,58,-29.3,12.3,51,-39.3,10.8,116,-59.4,24.6,36,-43.8,7.6,27,22.7,5.7,31,-40.4,6.6,29,-51.7,6.2,8,-72.4,1.7,9,50.0,1.9,34,-27.7,7.2,4,-33.3,0.8
CHL,2020-03-25,Chile,66,34.7,16.2,45,136.8,11.1,49,-15.5,12.0,28,-45.1,6.9,95,-18.1,23.3,35,-2.8,8.6,11,-59.3,2.7,14,-54.8,3.4,29,0.0,7.1,6,-25.0,1.5,6,-33.3,1.5,23,-32.4,5.7,0,-100.0,0
CHL,2020-03-26,Chile,65,-1.5,10.1,47,4.4,7.3,87,77.6,13.5,64,128.6,10.0,163,71.6,25.3,51,45.7,7.9,24,118.2,3.7,29,107.1,4.5,34,17.2,5.3,16,166.7,2.5,9,50.0,1.4,52,126.1,8.1,2,100,0.3
CHL,2020-03-27,Chile,45,-30.8,7.0,41,-12.8,6.4,127,46.0,19.8,75,17.2,11.7,172,5.5,26.9,37,-27.5,5.8,29,20.8,4.5,20,-31.0,3.1,34,0.0,5.3,9,-43.8,1.4,7,-22.2,1.1,41,-21.2,6.4,3,50.0,0.5
CHL,2020-03-28,Chile,42,-6.7,7.4,59,43.9,10.3,83,-34.6,14.5,67,-10.7,11.7,120,-30.2,21.0,36,-2.7,6.3,19,-34.5,3.3,15,-25.0,2.6,25,-26.5,4.4,36,300.0,6.3,8,14.3,1.4,52,26.8,9.1,9,200.0,1.6
CHL,2020-03-29,Chile,34,-19.0,6.5,48,-18.6,9.2,62,-25.3,11.9,50,-25.4,9.6,161,34.2,30.8,31,-13.9,5.9,12,-36.8,2.3,17,13.3,3.3,33,32.0,6.3,16,-55.6,3.1,7,-12.5,1.3,43,-17.3,8.2,9,0.0,1.7
CHL,2020-03-30,Chile,29,-14.7,6.1,22,-54.2,4.6,72,16.1,15.0,57,14.0,11.9,135,-16.1,28.2,38,22.6,7.9,25,108.3,5.2,14,-17.6,2.9,29,-12.1,6.1,10,-37.5,2.1,6,-14.3,1.3,41,-4.7,8.6,1,-88.9,0.2
CHL,2020-03-31,Chile,37,27.6,7.0,29,31.8,5.5,90,25.0,17.0,64,12.3,12.1,150,11.1,28.4,26,-31.6,4.9,26,4.0,4.9,16,14.3,3.0,29,0.0,5.5,13,30.0,2.5,7,16.7,1.3,38,-7.3,7.2,4,300.0,0.8
COL,2020-03-15,Colombia,104,0,4.4,111,0,4.7,129,0,5.5,209,0,8.9,564,0,24.0,593,0,25.2,106,0,4.5,78,0,3.3,108,0,4.6,70,0,3.0,29,0,1.2,230,0,9.8,20,0,0.9
COL,2020-03-16,Colombia,163,56.7,3.8,169,52.3,4.0,343,165.9,8.1,433,107.2,10.2,998,77.0,23.4,886,49.4,20.8,337,217.9,7.9,78,0.0,1.8,202,87.0,4.7,90,28.6,2.1,39,34.5,0.9,460,100.0,10.8,58,190.0,1.4
COL,2020-03-17,Colombia,283,73.6,5.8,215,27.2,4.4,524,52.8,10.7,595,37.4,12.2,1127,12.9,23.1,1024,15.6,21.0,312,-7.4,6.4,49,-37.2,1.0,156,-22.8,3.2,76,-15.6,1.6,54,38.5,1.1,421,-8.5,8.6,49,-15.5,1.0
COL,2020-03-18,Colombia,143,-49.5,7.6,124,-42.3,6.6,185,-64.7,9.9,189,-68.2,10.1,450,-60.1,24.0,283,-72.4,15.1,71,-77.2,3.8,18,-63.3,1.0,122,-21.8,6.5,66,-13.2,3.5,28,-48.1,1.5,176,-58.2,9.4,21,-57.1,1.1
COL,2020-03-19,Colombia,109,-23.8,11.4,36,-71.0,3.8,87,-53.0,9.1,91,-51.9,9.5,244,-45.8,25.6,141,-50.2,14.8,26,-63.4,2.7,5,-72.2,0.5,71,-41.8,7.4,23,-65.2,2.4,10,-64.3,1.0,99,-43.8,10.4,12,-42.9,1.3
COL,2020-03-20,Colombia,23,-78.9,5.6,17,-52.8,4.2,37,-57.5,9.1,29,-68.1,7.1,122,-50.0,29.9,50,-64.5,12.3,15,-42.3,3.7,4,-20.0,1.0,30,-57.7,7.4,7,-69.6,1.7,11,10.0,2.7,60,-39.4,14.7,3,-75.0,0.7
COL,2020-03-21,Colombia,68,195.7,5.0,177,941.2,13.1,133,259.5,9.8,89,206.9,6.6,314,157.4,23.2,181,262.0,13.4,41,173.3,3.0,12,200.0,0.9,134,346.7,9.9,14,100.0,1.0,34,209.1,2.5,140,133.3,10.3,18,500.0,1.3
COL,2020-03-22,Colombia,37,-45.6,6.1,56,-68.4,9.3,58,-56.4,9.6,26,-70.8,4.3,125,-60.2,20.8,70,-61.3,11.6,22,-46.3,3.7,9,-25.0,1.5,62,-53.7,10.3,65,364.3,10.8,11,-67.6,1.8,57,-59.3,9.5,4,-77.8,0.7
COL,2020-03-23,Colombia,11,-70.3,3.0,20,-64.3,5.4,43,-25.9,11.7,25,-3.8,6.8,105,-16.0,28.5,58,-17.1,15.7,13,-40.9,3.5,7,-22.2,1.9,25,-59.7,6.8,13,-80.0,3.5,7,-36.4,1.9,38,-33.3,10.3,4,0.0,1.1
COL,2020-03-24,Colombia,71,545.5,5.6,107,435.0,8.5,157,265.1,12.4,183,632.0,14.5,314,199.0,24.8,127,119.0,10.0,55,323.1,4.3,15,114.3,1.2,88,252.0,7.0,37,184.6,2.9,11,57.1,0.9,88,131.6,7.0,12,200.0,0.9
COL,2020-03-25,Colombia,54,-23.9,4.5,95,-11.2,7.9,150,-4.5,12.5,148,-19.1,12.4,313,-0.3,26.1,126,-0.8,10.5,49,-10.9,4.1,15,0.0,1.3,80,-9.1,6.7,36,-2.7,3.0,13,18.2,1.1,107,21.6,8.9,11,-8.3,0.9
COL,2020-03-26,Colombia,32,-40.7,4.2,47,-50.5,6.1,103,-31.3,13.4,102,-31.1,13.3,218,-30.4,28.3,80,-36.5,10.4,33,-32.7,4.3,8,-46.7,1.0,40,-50.0,5.2,18,-50.0,2.3,9,-30.8,1.2,73,-31.8,9.5,6,-45.5,0.8
COL,2020-03-27,Colombia,20,-37.5,2.6,41,-12.8,5.4,62,-39.8,8.1,125,22.5,16.4,255,17.0,33.4,73,-8.8,9.6,27,-18.2,3.5,11,37.5,1.4,55,37.5,7.2,11,-38.9,1.4,14,55.6,1.8,66,-9.6,8.6,4,-33.3,0.5
COL,2020-03-28,Colombia,33,65.0,4.0,37,-9.8,4.5,81,30.6,9.9,86,-31.2,10.5,303,18.8,37.0,79,8.2,9.6,24,-11.1,2.9,8,-27.3,1.0,45,-18.2,5.5,10,-9.1,1.2,12,-14.3,1.5,94,42.4,11.5,8,100.0,1.0
COL,2020-03-29,Colombia,13,-60.6,3.3,25,-32.4,6.3,35,-56.8,8.8,31,-64.0,7.8,138,-54.5,34.7,47,-40.5,11.8,10,-58.3,2.5,2,-75.0,0.5,24,-46.7,6.0,14,40.0,3.5,11,-8.3,2.8,45,-52.1,11.3,3,-62.5,0.8
COL,2020-03-30,Colombia,9,-30.8,2.2,14,-44.0,3.5,32,-8.6,8.0,45,45.2,11.2,136,-1.4,33.9,50,6.4,12.5,14,40.0,3.5,5,150.0,1.2,27,12.5,6.7,6,-57.1,1.5,3,-72.7,0.7,53,17.8,13.2,7,133.3,1.7
COL,2020-03-31,Colombia,26,188.9,3.1,73,421.4,8.8,122,281.2,14.7,114,153.3,13.8,266,95.6,32.1,56,12.0,6.8,23,64.3,2.8,6,20.0,0.7,46,70.4,5.5,12,100.0,1.4,11,266.7,1.3,64,20.8,7.7,10,42.9,1.2
CRI,2020-03-15,Costa Rica,24,0,2.9,18,0,2.2,69,0,8.5,72,0,8.8,141,0,17.3,239,0,29.3,28,0,3.4,24,0,2.9,72,0,8.8,38,0,4.7,13,0,1.6,58,0,7.1,19,0,2.3
CRI,2020-03-16,Costa Rica,71,195.8,5.9,40,122.2,3.3,105,52.2,8.8,101,40.3,8.4,189,34.0,15.8,309,29.3,25.8,56,100.0,4.7,43,79.2,3.6,110,52.8,9.2,40,5.3,3.3,32,146.2,2.7,86,48.3,7.2,18,-5.3,1.5
CRI,2020-03-17,Costa Rica,52,-26.8,4.3,84,110.0,6.9,143,36.2,11.8,114,12.9,9.4,160,-15.3,13.2,266,-13.9,22.0,64,14.3,5.3,36,-16.3,3.0,136,23.6,11.2,23,-42.5,1.9,26,-18.8,2.2,76,-11.6,6.3,29,61.1,2.4
CRI,2020-03-18,Costa Rica,52,0.0,4.1,57,-32.1,4.5,145,1.4,11.5,151,32.5,12.0,192,20.0,15.2,285,7.1,22.6,80,25.0,6.3,24,-33.3,1.9,104,-23.5,8.2,31,34.8,2.5,36,38.5,2.9,82,7.9,6.5,24,-17.2,1.9
CRI,2020-03-19,Costa Rica,82,57.7,5.9,60,5.3,4.3,159,9.7,11.5,113,-25.2,8.2,193,0.5,14.0,285,0.0,20.7,100,25.0,7.2,22,-8.3,1.6,160,53.8,11.6,33,6.5,2.4,31,-13.9,2.2,114,39.0,8.3,28,16.7,2.0
CRI,2020-03-20,Costa Rica,70,-14.6,5.1,57,-5.0,4.2,159,0.0,11.6,168,48.7,12.3,220,14.0,16.1,275,-3.5,20.1,71,-29.0,5.2,22,0.0,1.6,141,-11.9,10.3,27,-18.2,2.0,32,3.2,2.3,104,-8.8,7.6,20,-28.6,1.5
CRI,2020-03-21,Costa Rica,43,-38.6,3.9,44,-22.8,3.9,137,-13.8,12.3,79,-53.0,7.1,206,-6.4,18.5,239,-13.1,21.4,73,2.8,6.5,33,50.0,3.0,125,-11.3,11.2,15,-44.4,1.3,17,-46.9,1.5,87,-16.3,7.8,18,-10.0,1.6
CRI,2020-03-22,Costa Rica,42,-2.3,4.3,40,-9.1,4.1,112,-18.2,11.5,69,-12.7,7.1,155,-24.8,15.8,253,5.9,25.9,54,-26.0,5.5,18,-45.5,1.8,94,-24.8,9.6,25,66.7,2.6,19,11.8,1.9,81,-6.9,8.3,16,-11.1,1.6
CRI,2020-03-23,Costa Rica,37,-11.9,3.3,38,-5.0,3.4,166,48.2,14.7,97,40.6,8.6,177,14.2,15.7,228,-9.9,20.2,65,20.4,5.8,27,50.0,2.4,135,43.6,12.0,25,0.0,2.2,21,10.5,1.9,91,12.3,8.1,22,37.5,1.9
CRI,2020-03-24,Costa Rica,31,-16.2,2.9,39,2.6,3.7,153,-7.8,14.5,106,9.3,10.1,191,7.9,18.1,201,-11.8,19.1,53,-18.5,5.0,27,0.0,2.6,110,-18.5,10.4,28,12.0,2.7,16,-23.8,1.5,76,-16.5,7.2,22,0.0,2.1
CRI,2020-03-25,Costa Rica,26,-16.1,2.9,26,-33.3,2.9,126,-17.6,13.9,102,-3.8,11.2,187,-2.1,20.6,170,-15.4,18.7,39,-26.4,4.3,24,-11.1,2.6,90,-18.2,9.9,18,-35.7,2.0,23,43.8,2.5,64,-15.8,7.0,14,-36.4,1.5
CRI,2020-03-26,Costa Rica,21,-19.2,2.9,32,23.1,4.4,185,46.8,25.7,73,-28.4,10.1,124,-33.7,17.2,100,-41.2,13.9,32,-17.9,4.4,15,-37.5,2.1,69,-23.3,9.6,13,-27.8,1.8,9,-60.9,1.2,41,-35.9,5.7,6,-57.1,0.8
CRI,2020-03-27,Costa Rica,24,14.3,3.3,21,-34.4,2.9,193,4.3,26.8,78,6.8,10.8,106,-14.5,14.7,115,15.0,16.0,34,6.2,4.7,30,100.0,4.2,56,-18.8,7.8,6,-53.8,0.8,12,33.3,1.7,37,-9.8,5.1,7,16.7,1.0
CRI,2020-03-28,Costa Rica,56,133.3,6.9,41,95.2,5.0,142,-26.4,17.5,52,-33.3,6.4,184,73.6,22.6,158,37.4,19.4,28,-17.6,3.4,8,-73.3,1.0,64,14.3,7.9,10,66.7,1.2,13,8.3,1.6,49,32.4,6.0,8,14.3,1.0
CRI,2020-03-29,Costa Rica,53,-5.4,5.8,54,31.7,5.9,134,-5.6,14.7,71,36.5,7.8,162,-12.0,17.8,179,13.3,19.6,40,42.9,4.4,23,187.5,2.5,97,51.6,10.6,13,30.0,1.4,16,23.1,1.8,60,22.4,6.6,9,12.5,1.0
CRI,2020-03-30,Costa Rica,51,-3.8,5.7,47,-13.0,5.3,129,-3.7,14.4,77,8.5,8.6,200,23.5,22.3,141,-21.2,15.8,39,-2.5,4.4,18,-21.7,2.0,75,-22.7,8.4,15,15.4,1.7,18,12.5,2.0,65,8.3,7.3,20,122.2,2.2
CRI,2020-03-31,Costa Rica,22,-56.9,2.8,29,-38.3,3.7,91,-29.5,11.8,47,-39.0,6.1,270,35.0,34.9,126,-10.6,16.3,34,-12.8,4.4,13,-27.8,1.7,60,-20.0,7.8,14,-6.7,1.8,8,-55.6,1.0,49,-24.6,6.3,11,-45.0,1.4
ECU,2020-03-15,Ecuador,58,0,5.8,43,0,4.3,73,0,7.3,98,0,9.8,226,0,22.6,237,0,23.7,35,0,3.5,43,0,4.3,55,0,5.5,31,0,3.1,30,0,3.0,57,0,5.7,14,0,1.4
ECU,2020-03-16,Ecuador,85,46.6,5.4,48,11.6,3.1,108,47.9,6.9,117,19.4,7.5,380,68.1,24.3,384,62.0,24.5,90,157.1,5.7,55,27.9,3.5,101,83.6,6.4,51,64.5,3.3,27,-10.0,1.7,82,43.9,5.2,38,171.4,2.4
ECU,2020-03-17,Ecuador,234,175.3,15.2,59,22.9,3.8,131,21.3,8.5,127,8.5,8.3,387,1.8,25.2,256,-33.3,16.7,71,-21.1,4.6,29,-47.3,1.9,70,-30.7,4.6,42,-17.6,2.7,48,77.8,3.1,67,-18.3,4.4,15,-60.5,1.0
ECU,2020-03-18,Ecuador,189,-19.2,15.1,38,-35.6,3.0,103,-21.4,8.3,83,-34.6,6.7,289,-25.3,23.2,198,-22.7,15.9,56,-21.1,4.5,25,-13.8,2.0,79,12.9,6.3,35,-16.7,2.8,59,22.9,4.7,67,0.0,5.4,27,80.0,2.2
ECU,2020-03-19,Ecuador,100,-47.1,8.4,38,0.0,3.2,104,1.0,8.7,70,-15.7,5.9,341,18.0,28.6,194,-2.0,16.2,58,3.6,4.9,26,4.0,2.2,67,-15.2,5.6,37,5.7,3.1,54,-8.5,4.5,83,23.9,7.0,22,-18.5,1.8
ECU,2020-03-20,Ecuador,85,-15.0,7.2,45,18.4,3.8,95,-8.7,8.1,79,12.9,6.7,431,26.4,36.5,150,-22.7,12.7,46,-20.7,3.9,21,-19.2,1.8,79,17.9,6.7,33,-10.8,2.8,35,-35.2,3.0,60,-27.7,5.1,21,-4.5,1.8
ECU,2020-03-21,Ecuador,83,-2.4,7.9,32,-28.9,3.0,57,-40.0,5.4,67,-15.2,6.4,386,-10.4,36.7,141,-6.0,13.4,49,6.5,4.7,15,-28.6,1.4,71,-10.1,6.7,25,-24.2,2.4,27,-22.9,2.6,80,33.3,7.6,19,-9.5,1.8
ECU,2020-03-22,Ecuador,95,14.5,8.9,29,-9.4,2.7,89,56.1,8.4,55,-17.9,5.2,372,-3.6,35.0,147,4.3,13.8,25,-49.0,2.3,15,0.0,1.4,71,0.0,6.7,23,-8.0,2.2,38,40.7,3.6,76,-5.0,7.1,29,52.6,2.7
ECU,2020-03-23,Ecuador,60,-36.8,6.6,41,41.4,4.5,72,-19.1,7.9,52,-5.5,5.7,319,-14.2,35.2,115,-21.8,12.7,39,56.0,4.3,14,-6.7,1.5,61,-14.1,6.7,17,-26.1,1.9,39,2.6,4.3,56,-26.3,6.2,21,-27.6,2.3
ECU,2020-03-24,Ecuador,76,26.7,7.2,50,22.0,4.8,84,16.7,8.0,73,40.4,7.0,337,5.6,32.1,159,38.3,15.2,43,10.3,4.1,25,78.6,2.4,79,29.5,7.5,28,64.7,2.7,28,-28.2,2.7,46,-17.9,4.4,21,0.0,2.0
ECU,2020-03-25,Ecuador,76,0.0,8.3,31,-38.0,3.4,91,8.3,10.0,60,-17.8,6.6,281,-16.6,30.8,136,-14.5,14.9,28,-34.9,3.1,25,0.0,2.7,58,-26.6,6.4,21,-25.0,2.3,22,-21.4,2.4,68,47.8,7.5,14,-33.3,1.5
ECU,2020-03-26,Ecuador,116,52.6,12.2,39,25.8,4.1,67,-26.4,7.1,54,-10.0,5.7,287,2.1,30.2,128,-5.9,13.5,32,14.3,3.4,17,-32.0,1.8,74,27.6,7.8,24,14.3,2.5,19,-13.6,2.0,68,0.0,7.2,25,78.6,2.6
ECU,2020-03-27,Ecuador,61,-47.4,6.7,49,25.6,5.4,109,62.7,11.9,35,-35.2,3.8,314,9.4,34.4,143,11.7,15.7,25,-21.9,2.7,17,0.0,1.9,65,-12.2,7.1,19,-20.8,2.1,12,-36.8,1.3,49,-27.9,5.4,15,-40.0,1.6
ECU,2020-03-28,Ecuador,41,-32.8,4.2,36,-26.5,3.7,104,-4.6,10.7,46,31.4,4.7,349,11.1,35.9,141,-1.4,14.5,24,-4.0,2.5,14,-17.6,1.4,68,4.6,7.0,32,68.4,3.3,27,125.0,2.8,71,44.9,7.3,19,26.7,2.0
ECU,2020-03-29,Ecuador,37,-9.8,4.5,34,-5.6,4.1,79,-24.0,9.6,36,-21.7,4.4,290,-16.9,35.2,126,-10.6,15.3,19,-20.8,2.3,14,0.0,1.7,72,5.9,8.7,19,-40.6,2.3,20,-25.9,2.4,62,-12.7,7.5,15,-21.1,1.8
ECU,2020-03-30,Ecuador,22,-40.5,2.7,32,-5.9,3.9,92,16.5,11.2,38,5.6,4.6,308,6.2,37.4,147,16.7,17.8,28,47.4,3.4,14,0.0,1.7,44,-38.9,5.3,11,-42.1,1.3,16,-20.0,1.9,55,-11.3,6.7,17,13.3,2.1
ECU,2020-03-31,Ecuador,19,-13.6,2.4,45,40.6,5.7,84,-8.7,10.6,41,7.9,5.2,280,-9.1,35.3,130,-11.6,16.4,21,-25.0,2.6,19,35.7,2.4,55,25.0,6.9,16,45.5,2.0,14,-12.5,1.8,55,0.0,6.9,15,-11.8,1.9
SLV,2020-03-15,El Salvador,432,0,18.0,89,0,3.7,152,0,6.3,125,0,5.2,621,0,25.9,445,0,18.6,42,0,1.8,57,0,2.4,126,0,5.3,49,0,2.0,39,0,1.6,142,0,5.9,75,0,3.1
SLV,2020-03-16,El Salvador,166,-61.6,5.7,64,-28.1,2.2,272,78.9,9.3,228,82.4,7.8,826,33.0,28.2,623,40.0,21.3,117,178.6,4.0,77,35.1,2.6,176,39.7,6.0,90,83.7,3.1,41,5.1,1.4,179,26.1,6.1,70,-6.7,2.4
SLV,2020-03-17,El Salvador,169,1.8,6.0,91,42.2,3.2,262,-3.7,9.2,245,7.5,8.6,807,-2.3,28.4,507,-18.6,17.9,109,-6.8,3.8,66,-14.3,2.3,182,3.4,6.4,76,-15.6,2.7,56,36.6,2.0,163,-8.9,5.7,106,51.4,3.7
SLV,2020-03-18,El Salvador,136,-19.5,5.5,90,-1.1,3.6,280,6.9,11.3,249,1.6,10.1,630,-21.9,25.4,458,-9.7,18.5,128,17.4,5.2,46,-30.3,1.9,131,-28.0,5.3,80,5.3,3.2,62,10.7,2.5,139,-14.7,5.6,48,-54.7,1.9
SLV,2020-03-19,El Salvador,217,59.6,5.4,138,53.3,3.4,355,26.8,8.9,233,-6.4,5.8,1000,58.7,24.9,710,55.0,17.7,129,0.8,3.2,52,13.0,1.3,398,203.8,9.9,132,65.0,3.3,55,-11.3,1.4,495,256.1,12.3,95,97.9,2.4
SLV,2020-03-20,El Salvador,169,-22.1,6.1,109,-21.0,3.9,301,-15.2,10.8,234,0.4,8.4,724,-27.6,26.0,503,-29.2,18.0,125,-3.1,4.5,47,-9.6,1.7,192,-51.8,6.9,66,-50.0,2.4,44,-20.0,1.6,214,-56.8,7.7,61,-35.8,2.2
SLV,2020-03-21,El Salvador,231,36.7,8.6,131,20.2,4.9,255,-15.3,9.5,202,-13.7,7.6,674,-6.9,25.2,453,-9.9,16.9,102,-18.4,3.8,38,-19.1,1.4,194,1.0,7.3,55,-16.7,2.1,53,20.5,2.0,201,-6.1,7.5,84,37.7,3.1
SLV,2020-03-22,El Salvador,264,14.3,8.6,163,24.4,5.3,315,23.5,10.2,274,35.6,8.9,783,16.2,25.4,484,6.8,15.7,101,-1.0,3.3,38,0.0,1.2,294,51.5,9.5,67,21.8,2.2,52,-1.9,1.7,178,-11.4,5.8,67,-20.2,2.2
