id,date,name,docs-1,docs-delta-percent-1,docs-percent-1,docs-female-1,docs-male-1,docs-questions-1,docs-complaints-1,docs-2,docs-delta-percent-2,docs-percent-2,docs-female-2,docs-male-2,docs-questions-2,docs-complaints-2,docs-3,docs-delta-percent-3,docs-percent-3,docs-female-3,docs-male-3,docs-questions-3,docs-complaints-3,docs-4,docs-delta-percent-4,docs-percent-4,docs-female-4,docs-male-4,docs-questions-4,docs-complaints-4,docs-5,docs-delta-percent-5,docs-percent-5,docs-female-5,docs-male-5,docs-questions-5,docs-complaints-5,docs-6,docs-delta-percent-6,docs-percent-6,docs-female-6,docs-male-6,docs-questions-6,docs-complaints-6,docs-7,docs-delta-percent-7,docs-percent-7,docs-female-7,docs-male-7,docs-questions-7,docs-complaints-7,docs-8,docs-delta-percent-8,docs-percent-8,docs-female-8,docs-male-8,docs-questions-8,docs-complaints-8,docs-9,docs-delta-percent-9,docs-percent-9,docs-female-9,docs-male-9,docs-questions-9,docs-complaints-9,docs-10,docs-delta-percent-10,docs-percent-10,docs-female-10,docs-male-10,docs-questions-10,docs-complaints-10,docs-11,docs-delta-percent-11,docs-percent-11,docs-female-11,docs-male-11,docs-questions-11,docs-complaints-11,docs-12,docs-delta-percent-12,docs-percent-12,docs-female-12,docs-male-12,docs-questions-12,docs-complaints-12,docs-13,docs-delta-percent-13,docs-percent-13,docs-female-13,docs-male-13,docs-questions-13,docs-complaints-13,docs-14,docs-delta-percent-14,docs-percent-14,docs-female-14,docs-male-14,docs-questions-14,docs-complaints-14,docs-15,docs-delta-percent-15,docs-percent-15,docs-female-15,docs-male-15,docs-questions-15,docs-complaints-15,docs-16,docs-delta-percent-16,docs-percent-16,docs-female-16,docs-male-16,docs-questions-16,docs-complaints-16,docs-17,docs-delta-percent-17,docs-percent-17,docs-female-17,docs-male-17,docs-questions-17,docs-complaints-17,docs-18,docs-delta-percent-18,docs-percent-18,docs-female-18,docs-male-18,docs-questions-18,docs-complaints-18
ARG,2022-04-11,Argentina,81,0.47,0.02,9,13,1,0,451,0.84,0.11,82,102,20,20,63,0.47,0.01,11,8,2,4,251,1.37,0.06,33,50,8,4,323,1.08,0.08,41,109,51,36,299,1.11,0.07,65,80,20,18,648,0.66,0.15,81,190,52,39,202,0.4,0.05,27,81,19,33,22,2.14,0.01,3,4,1,2,402,0.01,0.09,86,154,20,27,293,0.92,0.07,44,80,18,55,230,0.84,0.05,26,72,4,15,89,0.75,0.02,17,22,0,6,204,0.23,0.05,44,68,26,21,36,1.25,0.01,7,11,3,3,178,1.09,0.04,25,50,10,47,134,0.72,0.03,17,52,4,27,354,0.4,0.08,58,113,22,49
ARG,2022-04-12,Argentina,89,0.1,0.02,11,31,3,3,589,0.31,0.12,98,119,22,24,58,-0.08,0.01,8,9,1,2,180,-0.28,0.04,20,46,3,3,412,0.28,0.08,54,173,76,40,305,0.02,0.06,63,81,7,26,738,0.14,0.15,98,194,37,43,273,0.35,0.06,41,116,39,35,30,0.36,0.01,4,5,3,1,411,0.02,0.08,140,111,18,18,293,0,0.06,45,74,16,58,268,0.17,0.05,36,57,8,17,102,0.15,0.02,12,28,6,14,344,0.69,0.07,54,128,25,40,27,-0.25,0.01,6,5,1,2,215,0.21,0.04,46,62,16,14,131,-0.02,0.03,17,35,5,23,456,0.29,0.09,72,154,31,63
ARG,2022-04-13,Argentina,75,-0.16,0.02,9,20,2,3,627,0.06,0.13,95,153,37,15,55,-0.05,0.01,6,12,2,3,204,0.13,0.04,26,30,10,3,342,-0.17,0.07,50,139,62,49,243,-0.2,0.05,45,60,17,20,665,-0.1,0.14,97,177,33,54,244,-0.11,0.05,38,101,31,38,28,-0.07,0.01,9,6,0,1,332,-0.19,0.07,61,111,17,23,234,-0.2,0.05,32,72,10,37,250,-0.07,0.05,30,65,8,17,91,-0.11,0.02,22,20,7,20,320,-0.07,0.07,32,112,29,45,18,-0.33,0,2,6,2,0,204,-0.05,0.04,47,60,16,21,256,0.95,0.05,41,124,6,125,469,0.03,0.1,62,160,28,71
ARG,2022-04-14,Argentina,45,-0.4,0.01,9,14,1,0,316,-0.5,0.1,64,79,17,11,58,0.05,0.02,6,16,3,4,130,-0.36,0.04,9,31,4,2,166,-0.51,0.05,22,70,15,22,178,-0.27,0.06,28,54,8,23,497,-0.25,0.16,66,138,25,44,169,-0.31,0.05,26,74,21,27,37,0.32,0.01,6,6,2,2,269,-0.19,0.08,72,91,14,17,226,-0.03,0.07,26,57,13,36,183,-0.27,0.06,15,37,5,16,55,-0.4,0.02,14,11,1,9,262,-0.18,0.08,38,105,24,60,24,0.33,0.01,4,6,0,0,130,-0.36,0.04,27,38,9,29,122,-0.52,0.04,11,44,5,23,319,-0.32,0.1,55,113,27,53
ARG,2022-04-15,Argentina,28,-0.38,0.01,2,8,0,0,207,-0.34,0.1,35,51,8,5,29,-0.5,0.01,4,10,0,4,77,-0.41,0.04,8,21,2,1,87,-0.48,0.04,8,34,9,4,118,-0.34,0.05,26,30,9,8,360,-0.28,0.17,40,101,23,25,98,-0.42,0.05,8,42,12,6,21,-0.43,0.01,3,2,0,2,254,-0.06,0.12,82,103,11,8,169,-0.25,0.08,34,54,11,28,113,-0.38,0.05,21,24,6,7,47,-0.15,0.02,8,14,3,7,136,-0.48,0.06,19,57,11,17,18,-0.25,0.01,1,8,2,0,103,-0.21,0.05,15,32,7,8,86,-0.3,0.04,11,26,7,16,222,-0.3,0.1,21,72,24,31
ARG,2022-04-16,Argentina,30,0.07,0.01,5,7,1,0,189,-0.09,0.09,31,65,13,7,25,-0.14,0.01,6,9,4,1,70,-0.09,0.03,5,19,1,1,106,0.22,0.05,15,39,4,9,106,-0.1,0.05,27,28,8,6,352,-0.02,0.17,55,104,20,23,114,0.16,0.05,14,53,18,12,21,0,0.01,0,11,0,1,232,-0.09,0.11,49,103,13,16,148,-0.12,0.07,32,50,13,24,97,-0.14,0.05,15,34,4,8,42,-0.11,0.02,9,16,3,5,168,0.24,0.08,29,55,23,28,10,-0.44,0,0,3,1,0,82,-0.2,0.04,9,37,9,8,98,0.14,0.05,12,27,7,14,196,-0.12,0.09,16,91,37,33
ARG,2022-04-17,Argentina,47,0.57,0.02,6,12,1,1,173,-0.08,0.08,33,55,8,7,19,-0.24,0.01,4,5,1,0,116,0.66,0.06,25,25,7,3,88,-0.17,0.04,12,39,9,8,128,0.21,0.06,39,34,8,16,333,-0.05,0.16,32,136,24,28,141,0.24,0.07,24,63,12,21,51,1.43,0.02,10,10,0,0,206,-0.11,0.1,61,75,12,10,122,-0.18,0.06,23,42,9,18,93,-0.04,0.05,10,27,4,3,31,-0.26,0.02,7,9,3,7,144,-0.14,0.07,12,55,8,15,12,0.2,0.01,2,3,1,0,78,-0.05,0.04,20,18,3,8,77,-0.21,0.04,9,22,6,17,182,-0.07,0.09,18,59,20,19
ARG,2022-04-18,Argentina,81,0.72,0.02,6,10,3,4,410,1.37,0.1,60,101,13,14,32,0.68,0.01,3,10,1,3,254,1.19,0.06,44,45,5,3,181,1.06,0.04,25,57,24,14,189,0.48,0.05,49,44,17,19,714,1.14,0.18,119,198,54,45,393,1.79,0.1,65,175,44,47,89,0.75,0.02,7,22,3,1,247,0.2,0.06,59,80,11,16,222,0.82,0.06,46,57,6,40,216,1.32,0.05,23,61,8,18,75,1.42,0.02,11,21,2,8,238,0.65,0.06,43,80,21,25,17,0.42,0,0,4,1,0,98,0.26,0.02,19,29,6,11,127,0.65,0.03,17,34,6,28,441,1.42,0.11,72,134,28,53
ARG,2022-04-19,Argentina,70,-0.14,0.01,8,18,1,3,477,0.16,0.1,65,120,16,13,37,0.16,0.01,7,9,3,2,271,0.07,0.06,34,73,9,7,256,0.41,0.05,54,76,23,19,227,0.2,0.05,49,57,11,15,794,0.11,0.17,102,216,58,38,517,0.32,0.11,75,170,55,70,50,-0.44,0.01,5,11,0,3,302,0.22,0.06,59,104,15,12,305,0.37,0.06,45,77,15,57,238,0.1,0.05,32,57,11,12,106,0.41,0.02,18,20,2,9,261,0.1,0.06,41,102,28,41,13,-0.24,0,1,5,1,0,136,0.39,0.03,28,36,10,15,137,0.08,0.03,25,37,3,39,514,0.17,0.11,77,170,30,53
ARG,2022-04-20,Argentina,61,-0.13,0.01,4,4,3,0,573,0.2,0.13,88,118,14,22,37,0,0.01,3,12,1,2,270,0,0.06,35,69,10,5,170,-0.34,0.04,17,51,22,17,237,0.04,0.05,39,52,13,12,699,-0.12,0.16,110,164,41,37,273,-0.47,0.06,34,75,20,34,31,-0.38,0.01,4,5,0,0,324,0.07,0.08,55,135,14,29,271,-0.11,0.06,43,65,8,51,250,0.05,0.06,31,49,8,24,105,-0.01,0.02,18,27,8,11,238,-0.09,0.06,51,76,24,33,33,1.54,0.01,5,9,3,2,135,-0.01,0.03,31,33,6,14,166,0.21,0.04,28,69,8,27,442,-0.14,0.1,80,137,33,61
ARG,2022-04-21,Argentina,74,0.21,0.02,12,22,3,1,544,-0.05,0.13,85,113,14,8,46,0.24,0.01,9,13,3,6,240,-0.11,0.06,33,53,13,0,187,0.1,0.04,27,61,12,15,227,-0.04,0.05,52,49,10,14,628,-0.1,0.15,100,178,29,43,257,-0.06,0.06,37,90,21,25,29,-0.06,0.01,3,2,1,1,335,0.03,0.08,70,108,16,17,315,0.16,0.08,58,93,19,47,290,0.16,0.07,39,77,11,17,113,0.08,0.03,15,35,9,18,217,-0.09,0.05,53,75,19,34,26,-0.21,0.01,7,1,0,0,148,0.1,0.04,36,39,10,24,116,-0.3,0.03,7,34,8,25,370,-0.16,0.09,62,124,22,52
ARG,2022-04-22,Argentina,107,0.45,0.02,22,18,5,5,553,0.02,0.12,88,130,16,17,51,0.11,0.01,7,15,4,0,641,1.67,0.14,94,82,12,3,196,0.05,0.04,21,53,18,15,259,0.14,0.05,71,60,10,17,654,0.04,0.14,107,173,43,52,209,-0.19,0.04,28,73,17,25,39,0.34,0.01,5,5,1,1,484,0.44,0.1,64,209,10,20,279,-0.11,0.06,40,86,17,40,281,-0.03,0.06,29,72,6,18,122,0.08,0.03,14,41,5,17,194,-0.11,0.04,40,58,23,27,26,0,0.01,5,6,1,0,146,-0.01,0.03,26,33,8,13,121,0.04,0.03,22,46,7,38,355,-0.04,0.08,49,104,19,47
ARG,2022-04-23,Argentina,215,1.01,0.07,22,125,7,97,327,-0.41,0.11,67,85,13,12,20,-0.61,0.01,2,3,4,0,194,-0.7,0.07,21,49,6,6,97,-0.51,0.03,9,38,9,7,134,-0.48,0.05,32,35,5,5,429,-0.34,0.15,68,153,24,35,191,-0.09,0.07,36,73,20,30,9,-0.77,0,0,5,0,0,265,-0.45,0.09,66,109,15,11,177,-0.37,0.06,37,55,11,39,156,-0.44,0.05,22,39,3,5,71,-0.42,0.02,11,28,5,8,141,-0.27,0.05,30,57,18,22,18,-0.31,0.01,1,6,2,1,104,-0.29,0.04,24,31,9,11,87,-0.28,0.03,9,34,11,23,255,-0.28,0.09,48,87,12,31
ARG,2022-04-24,Argentina,99,-0.54,0.04,15,48,7,27,236,-0.28,0.1,31,72,6,8,15,-0.25,0.01,1,4,3,2,110,-0.43,0.05,11,30,5,1,96,-0.01,0.04,9,48,11,10,136,0.01,0.06,32,48,7,15,339,-0.21,0.15,46,93,24,19,179,-0.06,0.08,24,68,17,16,10,0.11,0,0,4,1,0,301,0.14,0.13,60,153,7,9,115,-0.35,0.05,19,36,4,21,130,-0.17,0.06,18,36,5,8,61,-0.14,0.03,12,18,6,10,122,-0.13,0.05,18,59,9,21,17,-0.06,0.01,2,5,2,2,82,-0.21,0.04,13,25,5,11,77,-0.11,0.03,16,24,8,10,193,-0.24,0.08,25,69,17,26
ARG,2022-04-25,Argentina,82,-0.17,0.02,7,26,8,3,504,1.14,0.11,67,111,16,19,39,1.6,0.01,7,14,5,4,296,1.69,0.07,31,64,12,1,150,0.56,0.03,16,50,15,17,278,1.04,0.06,73,73,21,21,618,0.82,0.14,109,164,39,40,193,0.08,0.04,23,72,21,16,37,2.7,0.01,3,5,2,0,507,0.68,0.12,96,194,29,38,216,0.88,0.05,33,63,12,41,248,0.91,0.06,32,62,5,17,138,1.26,0.03,30,41,12,26,161,0.32,0.04,36,59,24,24,22,0.29,0.01,0,8,2,0,141,0.72,0.03,28,26,5,9,359,3.66,0.08,73,130,35,65,394,1.04,0.09,57,131,24,59
ARG,2022-04-26,Argentina,83,0.01,0.02,5,14,2,1,530,0.05,0.12,75,131,17,21,43,0.1,0.01,5,13,3,0,226,-0.24,0.05,30,51,5,4,208,0.39,0.05,22,64,19,18,325,0.17,0.07,76,86,27,32,680,0.1,0.16,109,186,49,57,189,-0.02,0.04,19,69,11,27,22,-0.41,0.01,1,6,0,0,336,-0.34,0.08,57,92,16,34,199,-0.08,0.05,36,58,12,42,223,-0.1,0.05,29,64,12,17,113,-0.18,0.03,8,30,11,13,214,0.33,0.05,34,84,18,33,18,-0.18,0,2,6,0,0,177,0.26,0.04,31,59,15,23,325,-0.09,0.07,46,103,33,48,470,0.19,0.11,72,124,32,50
ARG,2022-04-27,Argentina,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0
BHS,2022-04-01,Bahamas,2,0,0.01,0,2,1,0,18,0,0.09,3,7,1,0,11,0,0.06,3,2,1,1,3,0,0.02,2,0,0,0,9,0,0.05,1,0,0,0,20,0,0.1,7,3,2,2,23,0,0.12,2,5,1,0,5,0,0.03,1,2,0,0,0,0,0,0,0,0,0,22,0,0.11,6,2,0,0,8,0,0.04,4,1,3,2,8,0,0.04,2,2,0,0,1,0,0.01,0,1,0,0,41,0,0.21,12,10,2,1,2,0,0.01,0,1,0,0,2,0,0.01,2,0,0,0,18,0,0.09,4,9,3,3,5,0,0.03,2,2,0,3
BHS,2022-04-02,Bahamas,2,0,0.01,0,0,1,0,22,0.22,0.13,5,8,4,1,7,-0.36,0.04,2,2,0,1,1,-0.67,0.01,0,0,0,0,19,1.11,0.11,0,13,1,0,34,0.7,0.2,8,7,6,0,15,-0.35,0.09,1,3,1,0,1,-0.8,0.01,0,0,0,0,0,100,0,0,0,0,0,17,-0.23,0.1,4,4,0,1,7,-0.12,0.04,1,3,0,1,13,0.63,0.08,3,7,0,0,2,1,0.01,1,0,0,1,13,-0.68,0.08,1,3,1,1,2,0,0.01,0,0,0,0,0,-1,0,0,0,0,0,11,-0.39,0.06,1,5,0,0,4,-0.2,0.02,1,2,0,0
BHS,2022-04-03,Bahamas,5,1.5,0.03,1,0,0,0,15,-0.32,0.1,4,7,2,1,4,-0.43,0.03,1,1,1,0,4,3,0.03,0,2,2,1,2,-0.89,0.01,0,0,0,0,14,-0.59,0.09,6,1,5,1,17,0.13,0.11,6,5,1,1,1,0,0.01,0,0,0,0,0,100,0,0,0,0,0,14,-0.18,0.09,4,1,1,1,9,0.29,0.06,2,5,1,0,7,-0.46,0.05,4,1,0,0,3,0.5,0.02,2,0,0,0,27,1.08,0.18,8,3,2,3,6,2,0.04,0,1,1,0,1,100,0.01,0,1,0,0,20,0.82,0.13,6,5,1,1,3,-0.25,0.02,0,2,1,1
BHS,2022-04-04,Bahamas,0,-1,0,0,0,0,0,23,0.53,0.11,1,6,2,1,6,0.5,0.03,0,2,1,1,1,-0.75,0,0,0,0,0,9,3.5,0.04,1,2,1,0,20,0.43,0.1,6,4,4,2,17,0,0.08,0,8,3,2,6,5,0.03,2,2,0,1,3,100,0.01,0,0,0,0,19,0.36,0.09,5,1,1,3,13,0.44,0.06,5,2,0,0,16,1.29,0.08,3,3,3,0,4,0.33,0.02,2,0,1,0,41,0.52,0.2,5,5,2,5,2,-0.67,0.01,0,0,0,0,4,3,0.02,0,2,0,0,16,-0.2,0.08,1,5,0,2,6,1,0.03,2,1,0,0
BHS,2022-04-05,Bahamas,2,100,0.01,1,0,0,0,22,-0.04,0.1,4,2,2,3,4,-0.33,0.02,0,2,0,0,2,1,0.01,1,0,0,0,12,0.33,0.06,2,5,4,2,23,0.15,0.11,3,6,0,0,17,0,0.08,2,4,0,0,3,-0.5,0.01,1,1,1,0,2,-0.33,0.01,1,1,1,0,24,0.26,0.11,3,7,0,0,15,0.15,0.07,2,5,1,0,10,-0.37,0.05,1,4,0,1,3,-0.25,0.01,1,0,0,0,36,-0.12,0.17,11,8,3,4,8,3,0.04,1,0,1,0,2,-0.5,0.01,0,1,0,0,21,0.31,0.1,3,11,4,1,7,0.17,0.03,2,2,2,0
BHS,2022-04-06,Bahamas,2,0,0.01,0,2,0,0,23,0.05,0.1,7,2,1,2,16,3,0.07,3,2,3,2,4,1,0.02,1,0,0,0,7,-0.42,0.03,0,3,0,0,22,-0.04,0.09,5,7,4,1,22,0.29,0.09,9,1,2,0,8,1.67,0.03,2,5,0,0,0,-1,0,0,0,0,0,21,-0.12,0.09,4,5,2,2,16,0.07,0.07,5,3,1,1,25,1.5,0.1,6,3,2,1,2,-0.33,0.01,0,0,0,0,37,0.03,0.15,5,8,2,2,8,0,0.03,0,2,1,0,5,1.5,0.02,3,0,0,0,12,-0.43,0.05,3,3,1,2,12,0.71,0.05,2,4,3,0
BHS,2022-04-07,Bahamas,7,2.5,0.02,4,1,1,0,25,0.09,0.08,4,4,1,0,13,-0.19,0.04,4,4,2,0,4,0,0.01,0,0,0,0,19,1.71,0.06,0,4,0,0,26,0.18,0.09,6,5,3,1,14,-0.36,0.05,4,2,1,1,9,0.13,0.03,0,4,1,0,2,100,0.01,1,1,0,0,37,0.76,0.12,10,5,3,6,24,0.5,0.08,10,4,5,6,30,0.2,0.1,9,8,0,1,2,0,0.01,1,0,1,0,46,0.24,0.15,7,13,8,3,3,-0.62,0.01,1,0,0,0,3,-0.4,0.01,1,0,1,1,35,1.92,0.11,4,7,1,2,6,-0.5,0.02,1,1,0,1
BHS,2022-04-08,Bahamas,0,-1,0,0,0,0,0,16,-0.36,0.08,3,2,2,0,8,-0.38,0.04,2,0,1,0,7,0.75,0.04,0,0,0,0,9,-0.53,0.05,3,2,0,1,28,0.08,0.14,4,2,3,1,15,0.07,0.08,5,4,2,2,3,-0.67,0.02,1,1,0,0,0,-1,0,0,0,0,0,19,-0.49,0.1,4,4,1,1,12,-0.5,0.06,6,1,1,1,14,-0.53,0.07,6,4,2,3,2,0,0.01,1,0,1,0,36,-0.22,0.18,4,5,4,1,4,0.33,0.02,0,0,1,0,3,0,0.02,1,1,0,1,10,-0.71,0.05,1,3,0,0,10,0.67,0.05,0,5,3,1
